	AT1	AT2	Ciliated	Mast	Monocytes	Myofibroblasts	NK	T-CD4	T-CD8-CytT
SLC25A5	3.105769230769231	2.416436464088398	1.8285714285714283	2.019450800915332	2.4047226798462384	2.5988200589970503	2.406589891234805	2.380314232902033	2.264041690793283
SLC25A6	5.336538461538462	4.921270718232044	5.171428571428572	4.219679633867277	5.158154859967051	5.501474926253687	4.899232245681382	5.215341959334566	4.721482339316734
SLC34A2	1.5480769230769231	1.2327348066298345	0.5928571428571429	1.4553775743707094	1.2624931356397584	1.2861356932153392	1.0454254638515674	0.947781885397412	1.0526925303995367
SLPI	2.701923076923077	2.5455801104972378	2.7928571428571427	2.2162471395881007	3.272377814387699	2.669616519174041	3.2661548304542545	3.068391866913124	2.826867400115808
SMDT1	1.6730769230769231	1.3273480662983426	1.3642857142857143	1.147597254004577	1.2509610104338276	1.1710914454277286	1.283429302623161	1.2823475046210722	1.2628836132020846
SMIM22	1.625	0.7720994475138122	0.6214285714285714	0.5732265446224256	0.7523338824821527	0.4601769911504424	0.6791426743442098	0.6210720887245841	0.6479444122756225
SNRPB	1.6153846153846154	1.2430939226519335	1.1142857142857143	1.0903890160183067	1.2372322899505763	1.3775811209439528	1.2962252079334613	1.2352125693160814	1.220034742327736
SNRPD2	2.298076923076923	2.011740331491713	1.9	1.740274599542334	1.8890719384953325	1.811209439528024	1.907869481765835	1.9413123844731976	1.9056166763173128
SNRPE	1.5480769230769231	1.316988950276243	1.3357142857142856	1.0217391304347827	1.2498627127951676	1.2094395280235988	1.2594369801663468	1.2915896487985212	1.2055587724377532
SNRPG	1.807692307692308	1.4350828729281768	1.2642857142857142	1.1979405034324944	1.4382207578253707	1.2625368731563422	1.4331413947536789	1.3664510166358594	1.379270411117545
SNU13	1.5865384615384617	1.325276243093923	1.1428571428571428	1.091533180778032	1.2531576057111478	1.40117994100295	1.331094049904031	1.254158964879852	1.3242617255356108
SNX3	2.5576923076923075	2.0172651933701657	1.985714285714285	1.7677345537757436	1.9544206479956068	1.914454277286136	1.91234804862444	1.9690388170055453	1.986682107701216
SOD1	3.144230769230769	2.37914364640884	1.9714285714285715	2.009153318077803	2.3327841845140034	2.489675516224189	2.2568777991042865	2.2421441774491684	2.277359583092067
SOD2	2.2211538461538463	2.00207182320442	2.4285714285714284	1.736842105263158	1.8456891817682592	1.4837758112094397	1.6912987843889955	1.8133086876155269	1.9455703532136648
SON	1.6153846153846154	1.3107734806629834	1.3571428571428572	1.168192219679634	1.1630971993410215	1.3215339233038348	1.283429302623161	1.237985212569316	1.2096120440069484
SOX4	2.298076923076923	1.7030386740331491	2.2071428571428573	1.2860411899313502	1.457990115321252	1.3333333333333333	1.5646193218170186	1.493992606284658	1.3202084539664158
SPCS1	1.8846153846153848	1.6767955801104972	1.3857142857142857	1.5102974828375286	1.583745194947831	1.6017699115044248	1.5553422904670506	1.557301293900185	1.571511291256514
SPINT2	3.3653846153846154	2.037292817679558	1.9642857142857144	1.6521739130434785	2.0928061504667763	2.103244837758112	1.9929622520793344	1.967652495378928	1.89171974522293
SPP1	1.1730769230769231	6.398480662983426	4.95	6.67162471395881	5.179022515101592	6.51622418879056	5.557901471529111	4.752310536044362	7.028951939779965
SQSTM1	2.798076923076923	1.977900552486188	1.4428571428571428	1.591533180778032	1.957715540911587	2.3628318584070795	1.8800383877159308	1.8410351201478743	1.812391430225825
SRGN	4.894230769230769	5.541436464088398	6.014285714285714	5.205949656750572	5.1235584843492585	5.168141592920354	5.317658349328215	5.425138632162661	5.369426751592357
SRI	1.75	1.1443370165745856	1.2285714285714286	0.8787185354691075	1.055464030752334	1.1474926253687316	1.0591810620601407	1.0471349353049908	1.0486392588303417
SRP14	5.490384615384615	4.6035911602209945	4.257142857142857	3.8020594965675056	4.361339923119165	4.56047197640118	4.382597568777992	4.41913123844732	4.455124493341054
SRSF2	1.9423076923076923	1.3660220994475138	1.4	1.2494279176201373	1.3228995057660626	1.233038348082596	1.3330134357005758	1.3729205175600738	1.322524609148813
SRSF3	1.865384615384616	1.5587016574585637	1.7571428571428571	1.3638443935926774	1.487095002745744	1.4837758112094397	1.5399872040946898	1.5679297597042514	1.4829183555298204
SRSF5	2.144230769230769	1.857044198895028	2.0285714285714285	1.7048054919908466	1.6946732564524989	1.8525073746312684	1.7853486884197056	1.8068391866913125	1.8147075854082224
SRSF7	1.6442307692307692	1.382596685082873	1.2714285714285714	1.360411899313501	1.3338824821526634	1.3421828908554572	1.3909149072296865	1.3280961182994455	1.2976259409380428
SSBP1	1.6346153846153846	1.174723756906077	1.0642857142857145	0.9508009153318078	1.0977484898407468	1.336283185840708	1.1129238643634036	1.1178373382624769	1.0480602200347424
SSR2	2.1634615384615383	2.173342541436464	2.185714285714285	1.9519450800915328	2.099395936298737	2.017699115044248	2.0812539987204093	2.031423290203328	2.015634047481181
SSR3	1.875	1.2009668508287292	1.2285714285714286	1.1121281464530892	1.1965952773201538	1.0707964601769913	1.1343570057581571	1.176524953789279	1.0938042848870877
SSR4	5.759615384615385	4.93646408839779	3.628571428571429	4.617848970251716	4.534870950027457	3.740412979351032	4.533909149072297	3.925600739371534	4.756224667052693
SSU72	1.5480769230769231	1.1885359116022098	1.2571428571428571	1.0183066361556063	1.1669412410763318	1.1415929203539823	1.1282789507357645	1.103974121996303	1.1563404748118125
ST13	1.5769230769230769	1.3335635359116025	1.3214285714285714	1.1155606407322654	1.270730367929709	1.2005899705014749	1.289187460012796	1.3068391866913125	1.303416328894036
SUB1	3.519230769230769	2.8183701657458564	2.2785714285714285	2.4016018306636155	2.6930258099945084	2.8023598820059	2.7040946896992963	2.717652495378928	2.6728430804863925
SUMO2	4.019230769230769	3.550414364640884	3.407142857142857	2.933638443935927	3.349258649093904	3.595870206489676	3.31957773512476	3.403419593345656	3.286045165026057
TACSTD2	2.125	1.0421270718232043	0.5714285714285714	0.7540045766590389	1.1411312465678198	0.6814159292035398	0.9776071657069738	0.9329944547134936	0.969889982628836
TAGLN2	4.932692307692308	3.470303867403315	3.3285714285714287	3.1327231121281462	3.57056562328391	2.9734513274336285	3.567498400511836	3.3877079482439925	3.510133178922988
TBCA	2.375	1.854972375690608	1.7214285714285715	1.528604118993135	1.8088962108731463	1.8436578171091444	1.7156110044785668	1.766173752310536	1.751592356687898
TFF1	0.0096153846153846	1.2638121546961325	3.4571428571428573	1.0331807780320366	0.6930258099945085	0.0412979351032448	0.8301343570057581	0.9316081330868762	0.2843080486392588
TFF3	0.2596153846153846	6.514502762430939	21.55	3.0434782608695654	3.1394838001098297	0.1563421828908554	4.742802303262956	4.578096118299445	1.8378691372321945
TIMP1	3.5961538461538463	6.473756906077348	3.3	2.505720823798627	4.71554091158704	2.1799410029498527	3.429622520793346	3.0568391866913123	2.7330631152287204
TKT	1.8173076923076923	1.535220994475138	1.2642857142857142	1.4702517162471396	1.644700713893465	1.5486725663716814	1.4373000639795266	1.488909426987061	1.4493341053850608
TMA7	3.0961538461538463	3.333563535911602	2.8857142857142857	3.094965675057208	3.2361339923119163	3.4011799410029497	3.2344849648112604	3.13909426987061	3.321945570353213
TMBIM6	3.2403846153846154	2.592541436464088	2.65	2.372997711670481	2.6188907193849533	2.48377581120944	2.5732565579014715	2.523567467652496	2.527504342790967
TMED10	1.6346153846153846	1.156767955801105	1.0285714285714285	0.9805491990846682	1.085667215815486	1.0147492625368733	1.0966090850927703	1.0609981515711646	1.1181239143022583
TMED2	1.5961538461538465	1.1215469613259668	1.1142857142857143	1.1041189931350115	1.1762767710049424	1.176991150442478	1.109404990403071	1.140018484288355	1.1262304574406483
TMED9	1.7211538461538465	1.3087016574585637	1.1285714285714286	1.148741418764302	1.2795167490389896	1.1563421828908556	1.2319257837492004	1.2074861367837335	1.23335263462652
TMEM123	1.6057692307692308	1.0849447513812154	1.0285714285714285	0.9919908466819222	0.99890170236134	1.0412979351032448	1.0329494561740242	1.061460258780037	1.0040532715691952
TMEM258	1.8365384615384608	1.674723756906077	1.707142857142857	1.5251716247139588	1.6825919824272375	1.40117994100295	1.6356365962891874	1.527264325323475	1.5662999420961203
TMEM59	2.980769230769231	2.296961325966851	2.271428571428572	1.9176201372997712	2.082921471718836	2.008849557522124	2.09277031349968	2.051756007393716	2.12507237984945
TMSB10	40.125	38.26726519337016	39.07857142857143	33.910755148741416	38.15321252059308	33.61356932153392	37.97504798464492	37.21811460258781	36.495078170237406
TMSB4X	111.3653846153846	105.25414364640883	100.92857142857144	97.40617848970253	104.58758923668314	99.64306784660766	103.13307741522712	106.18253234750462	104.77417486971628
TOMM20	1.7788461538461535	1.1864640883977902	1.0571428571428572	1.0263157894736843	1.2251510159253158	1.2684365781710911	1.1804222648752398	1.2393715341959337	1.163288940359004
TOMM7	5.182692307692308	4.538674033149171	4.064285714285714	4.045766590389016	4.456891817682592	4.572271386430678	4.311580294305823	4.285582255083179	4.327156919513607
TPI1	5.163461538461538	3.812845303867404	3.8285714285714287	3.1464530892448512	3.612300933552993	3.976401179941003	3.601407549584133	3.625693160813309	3.3653734800231616
TPM3	2.2596153846153846	1.714779005524862	1.6142857142857143	1.5835240274599542	1.822075782537068	1.6696165191740413	1.7232885476647473	1.75184842883549	1.8280254777070064
TPSAB1	0.0096153846153846	0.8680939226519337	1.6071428571428572	1.0217391304347827	0.8050521691378364	0.28023598820059	1.003518873960333	1.1640480591497226	1.1302837290098438
TPSB2	0.0673076923076923	1.7078729281767957	3.021428571428572	1.6933638443935928	1.614497528830313	0.5545722713864307	1.7248880358285348	2.1132162661737524	2.068326577880718
TPT1	43.95192307692308	34.71063535911602	32.17142857142857	31.506864988558352	35.084019769357496	34.67256637168141	33.673704414587334	34.53743068391867	34.917776491024895
TRAC	1.3653846153846154	1.804558011049724	1.75	1.562929061784897	1.4069192751235584	1.6784660766961652	1.6222008957133718	1.524029574861368	1.690793283149971
TRMT112	2.3365384615384617	1.904696132596685	1.7785714285714285	1.6533180778032035	1.830862163646348	1.710914454277286	1.8166986564299423	1.83271719038817	1.7510133178922989
TSC22D3	2.3846153846153846	2.133977900552486	2.1357142857142857	2.0354691075514872	2.0334980779791323	2.112094395280236	2.04126679462572	2.06007393715342	2.078170237405906
TSPO	4.721153846153846	3.450966850828729	3.4	3.175057208237986	3.6952224052718288	3.1533923303834808	3.366602687140116	3.448706099815157	3.7446438911407065
TUBA1B	4.894230769230769	3.9930939226519335	2.892857142857143	3.3867276887871856	3.798462383305876	4.3067846607669615	3.761996161228407	3.797597042513863	3.922987840185293
TUBB	2.625	2.0193370165745854	1.75	1.5423340961098395	1.8506315211422293	2.4513274336283186	2.039027511196417	2.0961182994454712	1.8193398957730167
TXN	6.057692307692308	4.582872928176796	3.642857142857143	3.973684210526316	4.511257550796266	4.153392330383481	4.1829814459373	3.8807763401109057	4.127388535031847
TXNDC17	2.5288461538461537	1.466850828729282	1.1357142857142857	1.1647597254004576	1.4777594728171335	1.3097345132743363	1.356685860524632	1.3022181146025875	1.3671105964099597
TXNIP	2.125	1.897099447513812	2.192857142857143	1.882151029748284	1.8555738605162	1.784660766961652	1.86468330134357	1.80268022181146	1.9171974522293
TYMP	2.9326923076923075	2.2472375690607733	2.9285714285714284	1.929061784897025	1.9643053267435475	1.9852507374631267	2.205694177863084	2.115064695009242	2.210191082802548
TYROBP	7.721153846153846	6.8687845303867405	7.521428571428571	6.91533180778032	7.42284459088413	6.817109144542773	7.247920665387076	7.690850277264325	8.396062536189925
UBA52	13.846153846153848	12.157458563535911	12.028571428571428	11.30892448512586	11.726523887973642	11.525073746312684	12.107805502239284	12.038817005545289	11.9171974522293
UBB	9.153846153846152	7.415745856353591	7.228571428571429	6.146453089244852	7.026908292147172	6.7463126843657815	7.160908509277031	7.29898336414048	7.138390272148234
UBC	8.278846153846153	5.992403314917127	5.342857142857143	5.170480549199085	5.56562328390994	5.766961651917404	5.628278950735765	5.61460258780037	5.475390851187029
UBE2D3	2.3365384615384617	2.027624309392265	1.9928571428571429	1.765446224256293	1.9467325645249864	1.8436578171091444	1.827575175943698	1.9524029574861368	1.9021424435437173
UBL5	2.701923076923077	2.4613259668508287	2.1	2.130434782608696	2.3487095002745746	2.182890855457228	2.297824696097249	2.3160813308687613	2.356687898089172
UQCR10	2.7211538461538463	2.158839779005525	1.9785714285714289	1.9176201372997712	2.0384404173531028	1.9174041297935105	2.096289187460013	2.060536044362292	2.040532715691952
UQCR11	3.0384615384615383	2.810082872928177	2.107142857142857	2.3958810068649887	2.611751784733663	2.584070796460177	2.5806142034548945	2.5189463955637708	2.634047481181239
UQCRB	5.173076923076923	4.49171270718232	3.9357142857142855	4.049199084668192	4.4173531026908295	4.492625368731564	4.404990403071017	4.452865064695009	4.445859872611465
UQCRH	3.7884615384615374	3.574585635359116	2.8285714285714287	2.922196796338673	3.601317957166392	3.595870206489676	3.45361484325016	3.4875231053604434	3.301679212507238
UQCRQ	3.2211538461538463	2.4212707182320443	1.792857142857143	2.15675057208238	2.516199890170236	2.52212389380531	2.291746641074856	2.261552680221812	2.3561088592935726
VAMP8	4.057692307692308	3.621546961325967	3.1142857142857143	2.9473684210526314	3.4360241625480503	3.474926253687316	3.3035828534868843	3.402957486136784	3.5790387955993053
VAPA	1.865384615384616	1.3045580110497237	1.3285714285714283	1.1018306636155606	1.3080724876441516	1.3097345132743363	1.2738323736404351	1.295286506469501	1.330052113491604
VDAC2	1.6057692307692308	1.1167127071823204	1.1285714285714286	0.9668192219679634	1.0928061504667763	1.0117994100294985	1.054382597568778	1.1002772643253236	1.062536189924725
VIM	12.923076923076923	13.200276243093922	13.821428571428571	11.0	13.459088412959913	9.569321533923304	12.196737044145872	13.01709796672828	13.47539085118703
WDR83OS	1.5673076923076923	1.2796961325966851	1.1	1.0892448512585813	1.198242723778144	1.1976401179941003	1.161868202175304	1.2208872458410351	1.2345107122177186
WFDC2	4.028846153846154	3.7935082872928176	2.9714285714285715	3.371853546910755	3.643053267435475	2.837758112094395	3.972488803582853	2.931608133086876	3.220613781123335
WSB1	2.1826923076923075	1.3950276243093922	1.3928571428571428	1.2048054919908466	1.113124656781988	1.327433628318584	1.220729366602687	1.2634011090573012	1.2912565141864505
XBP1	1.807692307692308	1.5165745856353592	1.1642857142857144	1.3707093821510297	1.2773201537616694	1.1091445427728617	1.326935380678183	1.2342883548983363	1.3346844238563984
YBX1	7.076923076923077	6.130524861878453	6.05	5.337528604118993	6.4299835255354205	6.230088495575221	6.184580934101088	6.4939926062846585	6.646786334684424
YWHAB	2.480769230769231	1.9854972375690607	1.85	1.88558352402746	2.00109829763866	1.864306784660767	2.054702495201536	1.962569316081331	1.9739432541980315
YWHAE	1.6826923076923077	1.2030386740331491	1.25	1.028604118993135	1.1900054914881932	1.079646017699115	1.1826615483045426	1.1788354898336415	1.129125651418645
YWHAQ	1.6538461538461535	1.0531767955801106	1.0642857142857145	0.8707093821510298	1.0455793520043932	1.0501474926253689	0.991362763915547	1.0263401109057302	0.9640995946728432
YWHAZ	2.423076923076923	1.8418508287292816	1.5357142857142858	1.4988558352402743	1.728720483250961	1.9469026548672568	1.6500319897632758	1.7333641404805915	1.7127967573827447
ZFAS1	5.5673076923076925	4.477209944751381	2.7285714285714286	3.934782608695652	4.635365183964854	4.946902654867257	4.415227127319258	3.883086876155268	3.8911407064273305
ZFP36	2.9423076923076925	3.146408839779005	3.2285714285714286	2.905034324942792	2.967600219659528	2.5132743362831858	2.9523352527191298	3.05452865064695	3.1644470179502027
ZFP36L1	4.134615384615385	2.5718232044198897	2.507142857142857	2.219679633867277	2.262493135639758	2.144542772861357	2.3032629558541267	2.329944547134936	2.451650260567458
ZFP36L2	3.019230769230769	2.4861878453038675	2.378571428571429	2.421052631578948	2.537616694124108	2.646017699115044	2.4731285988483687	2.6344731977818854	2.5060799073537927
