,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Tmed4,221.845262776667,217.60288911393053,196.0404537586705,162.9690068063434,145.699884510711,81.86789907931569,83.18723404960289,112.73940232852604,99.0078178767003,132.3605532600566,121.06083259394345,151.24398241273695,156.44816565486343,106.70285536278256,148.42661728885415
Tmed5,217.110432801868,177.276141041002,542.884043876558,386.293049730644,471.10879977555,142.351121510957,118.615882720084,135.72150256363,288.691781916951,214.832116831876,435.07937663484,390.379200288648,613.298986069658,114.271245382799,385.3084511121981
Tmed6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmed7,491.101713497417,542.232834335108,1094.5714658427498,872.28108674905,1064.6626410044,203.077555418363,329.776841106508,378.059772438752,620.330297129022,659.141209014781,579.917053941406,535.504608255383,876.852621367415,208.05270079922292,611.9563179753051
Tmed8,14.5163080510639,23.613097288004603,19.6776418463832,11.1223547173291,24.5121280442619,7.34853069255976,12.9501559499502,17.3211469843615,25.6897822626787,23.2685953109555,16.4504382994164,18.7789646526937,23.8202066881531,17.567577002087,27.1178179840211
Tmed9,2993.80581607896,2478.90741512904,2271.44275236012,1946.3905062449896,2259.99298536489,1419.66955428772,1522.48209086595,1473.1083039217,1668.5602855793202,1955.11716827582,1899.41383774701,2042.2161670857,2140.92138466804,1615.14202829837,2154.8079756881
Tmeff1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2041836216527,0.0,0.0,0.0,0.0
Tmeff2,1.955219943711,1.1527931317783449,0.7752455852187701,0.0,0.38989853416031,0.7152528355061301,0.0,0.0,0.78834481095743,0.4268468772384415,0.0,0.0,1.61748184284466,0.0,0.0
Tmem100,1.03924100698529,1.01952008990433,4.13919725729792,1.97741450667332,1.02726322313715,0.9469590378395468,1.02300237780423,3.0232539210283704,3.09135542983326,2.06878844102468,2.0849740917101203,1.08445801716168,2.12252790648872,0.0,6.229849095551259
Tmem101,220.22951850089905,217.475820080283,198.704180793921,181.951758186518,149.804596090114,87.6338919170459,97.7590336697955,111.581107347601,96.427702519299,113.554229407696,101.048523086875,106.133999673145,123.518192053917,110.848407044144,137.41540456388202
Tmem102,149.757428023227,42.384279249268,80.6561618957158,99.6602750704726,99.6213789741922,51.97671097962149,30.026638528055702,61.042789194113,30.14090370300289,19.9709465596551,53.6588368932874,43.78291243771751,47.0419909271486,63.32366450436629,61.6105514265636
Tmem104,125.840534535939,113.147302330208,73.78438978047859,87.6650809928241,98.5182558260325,72.7363386366431,74.4999549790897,77.6066922551735,62.8621395501007,69.9949151779745,96.38428283320972,141.262362950505,114.053142733546,117.362915133321,115.230606711854
Tmem106a,91.6653643259098,51.449908635113495,42.5330806827076,96.18439148646073,45.5441735489865,23.490992075493104,19.6236766116754,15.8123181712051,19.0920503930219,20.0102413736873,278.977133294858,343.59059487833804,298.071371640263,193.870940242856,285.668113059827
Tmem106b,221.3210296681875,162.646526597338,293.8588893119896,314.58160859672626,392.91171073211154,81.30820504404853,135.769665311825,190.385720365565,198.9034114928115,176.87659018535751,218.708313017944,281.43894219921737,345.8399791329973,92.308449427528,247.934431847349
Tmem106c,85.7744828912991,86.07570461871771,68.151575641051,75.9145905377447,82.48985635947659,52.496211592269,88.0442384668673,60.486095895116,61.685535475975705,59.7887121355741,120.021010342622,133.004799350843,123.811507558519,96.2775423795272,139.77977760748502
Tmem107,26.724830339589506,29.5409824212683,21.6050314594487,27.2092021629139,16.6085413521793,4.55927724070089,0.0,1.61534662894293,1.65399119289095,0.0,3.35789605799577,0.0,5.125208470837291,6.6131861319624194,1.67438228636495
Tmem108,1.84630820007754,1.79287944624896,6.563430310122969,0.917094154365626,5.56932818547549,3.29173376326629,2.73967604785446,9.72986103686091,6.29858905226183,0.0,2.777796389752,0.976855614808367,0.0,1.7878330939617,0.95663628841547
Tmem109,282.947946616007,231.681757066432,311.470659699959,230.387196694996,246.793579138508,131.495883522201,131.527621952509,162.812675919795,150.368989762587,140.144332304881,234.50554886879,241.114680979388,258.67380696723,241.543889674859,277.368433156582
Tmem11,155.1765937211706,156.41235605027398,193.6983756910139,139.706645031738,131.6225830963801,100.98598683797306,53.05894429981865,66.36275744732855,95.06678411638464,87.12775618154454,94.55006651408776,165.3031558614372,171.98832838072596,117.7878425059766,154.69912485961686
Tmem110,123.268485699716,142.641915183624,113.033414179321,81.8927303501064,88.51385795845908,74.7969206025692,74.1000918905849,71.9790658178055,76.4559431338302,91.3318333465512,107.091500109339,110.840456049374,173.50918363345403,88.9057057436236,127.323672602488
Tmem114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem115,380.611771589832,341.53546245901003,352.479875184597,311.805610640961,285.063486819016,202.214847496948,147.06444762966498,183.02402052661,148.59348392306998,168.119029496444,196.133187447292,215.863292058392,270.07956513745,227.87604245619,258.366066482643
Tmem116,1.29131233258681,8.85584024250309,8.979824658047109,5.01729425676044,1.28489302513628,1.1616574446649,0.0,0.0,2.54191526003936,1.29937063078199,1.28897143495481,2.7187932234706302,0.0,2.5196798775861,7.878102977434031
Tmem117,1.79942242703354,5.307473786359929,4.7572436141435,2.85470779903442,4.1491309006268295,0.0,2.3695062301010896,1.17251157714192,1.1978605799151298,2.3948394409062703,1.80382916323788,5.65956963913028,7.96427937008341,4.13104881852708,5.40477434567631
Tmem119,5.49671775721462,6.69165695526569,5.52377111523399,1.34981499169947,4.13130212242108,10.4424863043848,11.556490963529198,9.26410125311951,7.42603959608936,9.10900464444118,6.86959750068861,4.39106340538902,9.2922044015987,10.0334536564868,7.809054389303251
Tmem120a,1021.30968297015,779.030198734992,961.623058957502,990.627368609501,859.4271977002969,326.025596044314,237.43138767951697,243.985337205951,224.130262886234,217.309834330958,433.463758449497,485.540094365223,579.504086985059,451.798953787351,515.367429564964
Tmem120b,18.6855482407743,23.0393817587497,13.7888759384599,15.3630233005296,19.6709646949792,4.34920595471229,18.1325648532333,9.43133761179581,12.4829999759985,14.7123479841932,14.7967481520874,20.6843393811306,23.5226995877635,16.144593415554098,17.170619811796502
Tmem121,12.5506268398335,18.373230878831,18.8439670440241,6.2938655945153705,4.2481331902576205,14.8701282101461,6.163649876637219,1.9910261441566297,8.21868020652613,8.58910949562733,4.22409389466414,4.39246707146945,11.1162906879812,6.14075293448815,6.621577113156151
Tmem121b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36214395816623,0.0,0.0,1.38664446981505
Tmem123,208.38753852578867,234.9404452758361,225.8339151611624,399.475375375588,330.17394735702743,84.31163791485486,134.67207327013458,139.97077165074006,235.16359883288936,238.7232867612336,536.707841566137,556.497220301211,662.1459674722155,216.3542013152947,528.581852448827
Tmem125,89.0666407648994,62.1345263256686,35.4933529587466,67.98192964827071,118.240038756925,333.075452339727,148.63529714378,184.61586522729692,137.352192488206,261.74010265403,179.853405260645,207.47961446011905,384.448094532435,109.960087712737,201.216597071165
Tmem126a,135.94638425989598,103.24852568176,164.437427912173,189.791718195585,168.686696703379,83.05988292405941,97.52619522926727,127.245324472779,116.659480428897,113.177984821123,114.497698604866,143.259311894258,160.65307834883498,76.6927874600635,145.22165796558997
Tmem126b,87.83708307319691,68.2650020583774,101.404142206986,68.1775743584486,85.60483898564901,84.8685619304863,79.35834864719271,79.0119394251072,80.71553923534921,83.3562062867,85.2993931510075,115.078255914785,117.241160546409,89.9905893064595,117.907332311476
Tmem127,281.227173626163,239.198247176582,278.196324130369,215.25449749196704,242.556423591648,185.622467394166,169.988292229364,173.054836330308,164.450494947764,208.099814649058,346.30365885785795,374.070328023124,385.730393013078,313.759013148851,378.94994049051496
Tmem128,304.316812990298,276.555248593757,334.461546232112,229.138169698639,288.942574475367,165.780447822001,198.21249050730304,231.56008230327305,203.002060589137,253.17138097117,341.135232194336,365.497011538242,499.08168395353,306.827870460868,354.586639170679
Tmem129,240.450985818196,175.73679978338902,256.03283444821,120.496097461438,167.46177937157302,101.68778350585698,87.2068085463472,86.25561516519409,93.6876898606933,103.793809860029,142.168208760184,149.337773882654,180.344439499366,125.365414779836,141.443550092354
Tmem130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49407969416645,0.0,0.0,0.0,0.0,0.0,0.0
Tmem131,186.832389235063,139.264008984063,162.911221585299,147.76467808936002,172.487765083638,110.077804064378,84.62328429273721,98.14968633649153,78.3856527713908,85.32401522974159,110.196295318004,141.712783799424,148.187286218233,92.32253466865772,114.649062272299
Tmem131l,33.2567131286636,42.9263064515136,44.9041549700531,51.2197150873134,72.2705069636686,42.9711457867604,54.4449290882082,65.49510590698141,52.1063133907925,84.405947637625,87.1771202838288,101.209783100114,117.024310743331,83.1219922483214,94.0941138331607
Tmem132a,115.474509772522,135.012205869898,100.847326268661,89.75701736391251,103.507091655292,50.353792116192295,50.0948334683947,39.7624017236646,46.5478112905296,81.20645891920691,94.43963839985572,108.433384670072,118.221196870457,97.0038461841626,102.896655888073
Tmem132b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13805694893816,0.0,0.0,0.0,0.0,0.0
Tmem132c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972387703044219,0.0,0.0,0.0,0.0,0.0,0.0
Tmem132d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402305062600966,0.0,0.8336053302074301,0.3892559706877614,0.0
Tmem132e,5.498430149131354,5.58732770454945,5.543420290817701,4.183954817091459,5.752629958106401,9.3573889509702,6.657709414446494,13.8199180488616,12.510086902861566,7.675081557289786,7.5768910291795555,9.523976331429015,7.549730546649299,11.893600389255536,7.018242225056799
Tmem134,454.62348469126766,493.15605093352224,546.0397107932274,408.4464043134981,459.1209475062108,378.66441049847856,281.7876977552158,328.10156167829484,308.73534333727616,293.0947343304688,629.260702243992,613.5445252588846,711.8817252256027,613.7283094724895,635.482696933595
Tmem135,141.695113047222,142.188543732533,149.048105074716,203.469863872341,273.650389363128,313.57041222179697,289.274569737079,392.227131300456,424.90541069083,509.146554134289,420.21668240574,645.523811673394,645.6292728712419,337.855536019047,439.55244760381896
Tmem138,13.6175314176426,13.3340396670715,9.6740916462026,1.88818265933075,1.94047653217182,5.2940515238453205,12.4668958714891,6.62295129325639,19.3121573458927,12.7309392683121,10.7698369125854,12.408852045364302,7.05132232158102,3.81443732981496,8.92721429568168
Tmem139,3.16465703039188,0.0,3.20549452375158,0.0,3.170673533871569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem140,677.3982205353279,419.078724577061,851.113509750356,576.4970247514799,1076.84060095916,1146.94497621797,862.711098367062,812.762529675755,1062.2975280084802,987.79905315848,638.128173297083,945.784326389277,634.605664550455,551.3858390277201,800.496324220001
Tmem141,129.983268828234,134.52555693956302,174.58478864639702,124.70260099344802,159.936260004778,59.06275886341739,50.162859577376,77.42284268079442,55.0593589101649,78.33832842909571,85.5842894303261,125.699449228133,140.677472032129,105.461249763873,171.86077585255
Tmem143,40.52378485717044,48.9407793331895,43.10501495529955,34.997931010178746,59.67337287476501,41.07714642382339,51.6714025019989,30.7263306585872,45.42090841834885,45.75271592031015,56.9819813597057,42.8528037022457,57.47288011763659,38.99112571079715,49.1623966994879
Tmem144,69.61924694855215,54.31631303677605,69.67295994143281,65.4974672614437,54.760922676416925,31.865730629520804,45.86511512312109,34.207464378869446,58.5327552480097,69.193914620005,52.31420828048565,55.44722160315685,64.13765484994124,37.93043166488018,65.0021300849272
Tmem145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem147,1092.57148759888,884.310555528477,846.296876007996,1009.3001339799,721.6122344962421,481.93224321849897,324.63448456702,382.239815611185,336.183277094166,411.434993900435,573.5175650453131,764.6309851448191,814.007104941015,731.578334223194,609.261626445151
Tmem14a,8.2604097789355,1.6021864401893202,0.80284411606975,1.5577764107544954,0.808066478532085,3.672076843181415,1.604553263701395,1.58372630902514,0.8111644629060949,18.602949200598097,3.27128113044653,2.5028146028478653,4.153452266338189,0.7946690200529499,1.6275223297611396
Tmem14c,2525.395737445569,2218.218441356804,2379.1487823533826,2905.5297845563946,2560.6835771692986,1431.5439343993655,1209.438781351318,1239.528617982758,1016.0804533434664,1299.472315146248,1342.5380723853011,1535.984163140232,1686.9748797459497,1322.305146629726,1477.07874676884
Tmem150a,3137.94085848466,2015.8487340721697,2417.90344421015,2006.81040343226,2343.7736475275697,1528.0489423846302,1991.04313005746,1380.31276589853,1499.7559835969598,2215.27203260012,2177.58547467521,3072.90677903097,2929.51844499586,1808.86110610317,2193.16604371857
Tmem150b,8.67314446725953,4.252539807253871,10.1456718602117,11.953751717348402,14.4828919866327,9.08134992872789,11.4227559111161,11.958566585732902,7.17346027849559,13.1272281193835,7.27815481470003,8.39905793942769,12.7470963082569,7.78686583179287,15.5780603145626
Tmem150c,42.9300753617638,56.9920928395944,60.18019512717301,69.4642463823817,71.4465392951896,21.7598361016798,26.0242225897803,17.2815964889723,19.464923505863,25.2263584287636,97.10922834917793,74.4618222001723,93.7945281149954,52.2758348455694,80.7420747507036
Tmem151a,12.3564030073626,12.6330972413649,14.3265901293299,11.6287569414863,7.16015942686149,4.06795204222964,7.11746232022946,1.8724750399569297,3.82037485063716,2.00758946324652,31.819516331587,29.736365985168,31.9877440966124,22.0810045923213,25.008348957940804
Tmem151b,0.0,0.0,0.0,0.0,0.0,0.0,2.07878059048446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem154,0.0,2.7291532171085096,0.0,0.0,2.8177609527233702,0.0,2.8054793554941804,2.75346483430126,8.45397363776878,2.85527704626898,0.0,2.8815585030700697,2.92925205190486,0.0,0.0
Tmem156,2.905416571026305,2.042297415680255,6.7675569412387855,0.9127387122216052,3.70065855550648,1.3150027303413,2.47668300044736,2.35055043639646,1.2465634220865602,5.025826853750201,4.17804575951882,3.48637062368972,4.2409466748115,2.851868113515935,5.00718264444505
Tmem158,6.59682103183187,2.15200680289672,7.025284939299571,9.29140563190094,9.15308218737604,4.0529076466442,2.24038453896293,0.0,0.0,0.0,2.32118779208513,4.766874003417519,25.1585351229849,0.0,5.071739749942879
Tmem159,51.31283674905949,63.5626164026723,109.859658839603,44.1748093060037,89.8914900245731,31.006361738547803,52.6582896004588,73.4789480880645,69.4512570011469,103.116439292786,56.8781879161452,101.374323957319,84.7423166224,53.131178333284105,111.657027518642
Tmem160,560.034701296693,522.243667165793,353.81707903832495,495.60645099741095,495.710795263032,828.0179713066369,453.526482738248,570.3897534991349,349.11858539143896,565.0495931941381,616.880072912931,618.875235130805,722.152516071395,626.666945805569,674.910904908878
Tmem161a,131.277656230812,140.158228103734,171.06261277413,107.25414165508002,109.644600504234,54.4530960285239,79.7578971883378,66.8099716624833,56.309077149133394,101.151165499037,80.14701595615459,68.455439064863,107.608873425564,68.2734796576706,100.125602079958
Tmem161b,64.8901028384629,104.217456004832,181.666901284377,75.6820668325282,97.61435825145658,21.821739475036303,43.01105917038429,42.6110035681312,40.4773959381025,64.3348152949521,70.305146696114,67.068077105833,115.430102564312,28.8320167341363,74.1434572479831
Tmem163,32.444641409899305,18.5514790337819,36.7887659162124,26.008435216444504,32.679257316404296,35.7776486536959,11.6569783600268,33.2865727522479,21.4162433538191,50.50777935243871,26.4767671865063,52.0328458525324,45.1085933197896,30.7957607679515,24.7717928238038
Tmem164,75.9913949254501,66.2926220789265,67.3304450960148,39.4441644249229,57.24189834799871,43.778715935825794,31.5134829273184,41.56931479077621,23.4357026824938,33.462205532338096,37.3781927457672,65.68427829916111,58.49304581775311,36.6149016005887,46.3012868962815
Tmem165,79.62932331615191,108.334623194908,160.141910805729,112.165887571441,103.779825609278,48.026713001533096,50.1006421096364,64.929265301151,69.040480446419,80.8130013797284,118.44493309484,128.326980162084,169.925437949391,90.55799076430358,164.162784865298
Tmem167a,2880.53604707652,3114.3538260420696,4603.91675258099,2589.17447139147,2468.9511612190804,1268.52725334742,1526.29752936874,1065.72601755125,1678.6649301506195,1302.19810411148,2048.42720559606,1769.1313475156198,2568.14397209851,2082.9812134643803,2179.26693497821
Tmem168,56.5613903284262,74.33500581267529,107.202815421881,125.352678091748,137.036839350176,38.44884799555761,54.4121637382441,80.8820931320543,102.454144402421,79.4877343173895,160.987412663875,158.03554876000098,264.86428545745,76.7557669825885,210.650804267895
Tmem169,0.2419235946301925,0.4747881716037725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821578463917155,0.50239248533252,0.980208110760175,0.0,0.4811120586014721
Tmem17,57.3291569211197,58.178494962506704,78.3283344305057,39.3196950808372,40.2935814091386,24.7988665385994,35.431149321990794,22.8492447004646,33.0212686309188,28.2720678342629,43.2021588644546,48.4473908001398,44.5270609402172,24.8550974429187,63.9213096066109
Tmem170a,74.91704988417165,71.59696491965866,94.478186354455,76.7822865367381,83.86080122057544,45.89829994528655,68.13789387043829,50.30949118357535,63.14999804960705,84.40060486972389,66.50318903430146,87.64455014739889,95.3149573366763,55.07119386115315,72.9121331988568
Tmem170b,25.9682787080408,34.6679243041018,66.7717655725718,16.2396052769626,39.020954854740005,13.477765021707098,29.375473069011,16.1686741575802,16.5285705618911,29.886187911538897,44.707664583209,28.9063794315269,63.30892826237229,31.0714344822906,52.681370781004894
Tmem171,1.5027203797149853,2.94415709510158,2.9287754286017096,0.0,6.0450354872843,0.0,1.47909604930321,2.18901075440377,0.0,3.794135231881595,27.436645601832453,36.08664731018155,26.65321695217785,22.0737206189531,24.10877925516755
Tmem174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2371283964230697,0.0,0.0,0.0,0.0
Tmem175,54.388172040527294,74.6590771024788,67.7824343714751,45.1492026942037,46.8115995720125,41.8736302414785,41.178055401821794,40.5695856760421,25.4213318771547,37.4599582690689,56.27424471048371,64.56224522076961,54.808701834778205,45.8746703717668,63.567239311113006
Tmem176a,3655.54164394791,2918.2788560006,3268.6636881066497,3767.83195694245,4376.47739794596,7577.577288364871,5151.86766527466,6529.160442925079,4200.71241995844,3974.3674890129296,5879.56718409546,5841.79510532582,6233.86707251542,5292.878963498971,9243.59956651678
Tmem176b,1945.9915923420333,1109.757594790123,1423.471171409894,1500.9837597090584,1940.6602239843053,2202.339115190453,1625.525666966708,1965.1462925559788,1338.2251718374237,1967.0694553933608,3983.747972069315,3361.6042224978246,3117.34188014508,3359.21932882625,4534.061442718125
Tmem177,54.5357392228162,75.0806970814385,69.0028613227714,76.9985922387952,84.3324159303041,28.566218300955896,62.3487702924858,67.1498273628695,49.9996944014998,68.406987694556,77.88015597972341,80.7322865129374,73.76756444268341,71.8994231599075,92.0602431793343
Tmem178a,10.3848128381096,11.1092054902443,7.543559607911559,9.207371862494073,14.140380468229802,6.88615626364819,9.43755316012883,23.0877271609239,22.6031505007988,23.1463513597954,10.4952234622857,7.0102203314414,3.93739268213758,6.48545897424057,9.7291455318951
Tmem178b,0.0,0.269250799802964,0.269928656877606,0.0,0.40401345463582,0.0,0.0,0.0,0.0,0.0,0.27250103914362,0.0,0.277332468859092,0.0,0.0
Tmem179,0.0,0.6433014535942769,1.3118823909426298,0.0,1.9738164604716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem179b,258.307664016685,249.981676458732,266.373192716176,327.94682451009203,323.643267030811,220.045282561129,209.9915342127,247.080778309712,200.201564443041,235.74121078762292,272.029692229036,377.02042622121496,377.300200592486,297.776012214705,346.00292780820604
Tmem18,32.9388895711891,48.93883762069096,53.44399882924159,40.6900835178401,39.6185637424736,17.896878018250302,22.1852244897575,28.41230043692115,36.26415795951715,41.93611973955762,29.5541799620529,39.1345102509171,55.5867925709345,18.80155693714255,40.917152151113854
Tmem181,152.862187513827,112.738416617499,157.644275794084,101.842482904491,122.839026926787,65.09377317350571,67.3447994002616,55.8044691241137,71.8801351152586,103.835995218114,127.100549947467,98.8389431016911,128.65454604667,85.9943834856089,129.79602513250902
Tmem182,0.0,0.0,0.543945553606951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem183a,416.8006121916035,341.4946023030435,376.813305906581,388.59339619698846,375.658410892004,266.899214269391,266.8330887558675,257.618130718728,307.04314634211,331.043490706797,444.459131673884,479.022314886518,575.4871570549775,389.43862865879146,483.702264806501
Tmem184a,43.12329828910025,17.79076975019222,27.21918645288635,25.21243439133675,18.801769361812703,16.8225731115441,22.988604658594948,22.6413536447511,17.4372719221387,33.934898333696104,38.9363812703384,46.8639354899598,72.86590408840314,40.80799707237856,54.445059303155446
Tmem184b,100.975162842802,125.858325914097,124.445514424716,89.26725446081072,85.005896048563,40.09130081235715,33.822197637710254,39.14600624920379,30.16537207480485,46.3405210846318,85.055543205706,103.3341057428055,121.691927512019,101.499435361584,125.94079814880448
Tmem184c,59.2109912239204,69.9199304616379,58.6289934649094,41.44372821526329,24.440315489307604,19.1964236638504,20.2287189428827,20.4927654540835,29.639487490734897,32.2656979917706,56.98593302540301,44.7490186097219,53.6175327694481,26.028299860801,36.4044357687522
Tmem185a,253.208377952426,196.028074264271,195.120809445355,177.37341151729302,211.62045222436905,116.213341282449,93.7378497390608,107.705861473233,107.712339883039,149.883724329212,145.88357577503598,197.438927049622,207.295287238367,141.98539186308997,204.55973137590092
Tmem185b,189.68490857269,203.027321632523,272.596309089011,113.579283263786,121.919301648034,73.0844606980828,59.16884327514689,64.17527124406371,55.5920950947324,98.4404156554183,59.95620163624479,99.685209782436,109.465640416156,115.463625857144,104.487234889028
Tmem186,93.8424174069745,100.453985690919,147.693791180127,50.713520786273605,77.14612948604659,50.2492692082096,64.7819304232689,40.200744682398,47.404620762246,74.14631691621192,95.1058491734476,113.626289324618,121.017843323154,64.97210957482679,96.68787078508991
Tmem189,84.2419765395115,95.47020432363148,96.09723416240652,58.97651132106999,80.3175322248605,36.2458382479834,34.95063629047065,40.283879773515146,25.551711958563352,47.80022806166596,35.909205031367456,40.20704310496815,60.7506874094545,39.85425757212075,53.93626980905345
Tmem19,257.5450466588395,200.4286157130835,218.6276877543505,364.5684654458935,286.1622799595325,149.4531954902995,165.1162996304115,167.937156564217,157.7378604256325,205.7607544158305,194.726697966408,253.66022850612296,254.14746759100348,144.95662385291752,248.7407696877835
Tmem190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem191c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem192,190.822708587671,153.902868925993,153.782333412658,199.329644041502,164.174546101936,141.564886140668,107.468261384458,114.453173477086,105.786703553352,136.541280989291,164.177639121425,157.88179333703698,169.634967232751,155.386915754678,160.472695905267
Tmem196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem198,3.45112090350408,6.71746226175087,4.60996215281805,1.15728912828299,0.0,0.0,0.0,0.0,0.0,3.57568591902266,0.0,3.64136175268988,0.0,0.0,0.0
Tmem198b,5.7362596799888,6.723924112559151,6.89560270992847,3.92275413665287,4.00924791220594,5.6325191601878295,6.74547861270208,4.9414654951521,3.926235216027,8.08610744443478,3.99852723212789,7.92375500973279,2.3703955183986603,3.34154854502653,4.08873456821134
Tmem199,298.754759040092,304.27071606493803,374.501965345958,120.065050952365,186.083209002537,61.2309401473961,120.880822922924,79.77621008616771,78.9619516715283,157.798282722697,117.36556383581,183.735894878105,168.549921127011,117.97367331723,184.60756112571
Tmem200a,0.6612244618180451,0.324702741022547,0.0,0.319435568301425,0.0,0.0,0.6507146078291889,0.321950066845464,0.328294922759423,0.0,0.330653047407807,1.04484344111411,0.681374816949147,0.972006382092488,0.0
Tmem200b,24.8120765095036,27.023965241199605,41.822577209215005,41.2890990758286,40.1756537075126,26.210238439665105,35.0702167116993,69.12222010421739,55.972886626799706,21.0784869451484,47.1027017837014,39.541573414240496,38.089841758922,19.836488605175106,35.0222332691632
Tmem200c,0.0,2.3640902190016804,0.977997822310332,0.4797005185506329,0.971334899875356,0.0,0.0,0.0,0.480182526129715,0.0,0.489375251175235,0.0,0.0,0.470220344805456,2.02691062404556
Tmem201,55.0577413981649,57.4854456770382,69.4339202078796,37.5243117918112,43.1695657022295,25.123265226451803,31.37916071983389,22.02962593180189,20.929876702011303,35.2190284524936,18.541482538127,22.7558265928973,29.2374800563241,33.7641616080412,28.9242569329963
Tmem202,7.13453621188123,1.1680479408119,5.92512911253045,0.0,0.0,1.0876860399368,0.0,0.0,0.0,0.0,0.0,1.25762482233146,0.0,0.0,0.0
Tmem203,97.7607801217858,124.721992610762,87.12800864471559,150.61047802431102,158.373896019906,152.720086616965,148.95883007300802,195.816786361857,127.481426529726,234.30639921357,143.013695255287,225.034222376302,247.968251437663,203.035925158053,265.26646917909403
Tmem204,28.274750028896605,51.60061499272679,61.8750675545968,55.962441395849,83.6608916640611,72.41028919216791,58.0398803767871,62.44173739555511,62.1497898850453,84.1353856063677,32.5654281352947,62.051842423085205,49.705921837141,31.6107630837284,48.9684353817536
Tmem205,2559.19673193314,1760.76615256921,2316.39279811369,2240.41955486828,2490.4820507374698,4939.94246827211,3087.3452549654603,3420.0845066422603,2841.41108604018,3228.0053689266,2975.8732989703003,3472.6814722161103,3567.65039601074,3464.98513328599,3633.309701960271
Tmem207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem208,727.991707970185,697.975646871543,839.238722086185,600.783933158873,804.821516538104,623.057390305159,504.318174912134,552.235624396622,605.650346571492,680.624075965051,903.085452273852,894.9138960085271,759.6137971202969,820.912335431403,782.645785889186
Tmem209,136.68423223043857,159.011756566055,119.7191306153795,136.794490264023,113.8641816467055,67.5990589690398,67.7667279860461,85.60098670867396,74.48845556246849,94.8871551457905,87.33722648111228,100.64315789516976,107.72116009240344,95.87544318550684,107.03099845631166
Tmem210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem214,638.4269782212809,436.308744596362,379.85291223634806,369.45749302584505,368.440610358179,371.007288363303,250.104448375436,341.857718355862,281.92439734488204,312.027134474158,446.0026790038901,452.731955127368,461.960925397858,499.622539910589,481.868579887286
Tmem215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem216,94.7457162021478,86.681108474982,109.812195656139,66.51629053684171,86.06428332141529,69.8810924370665,60.447530716702296,41.292285654607504,46.207034018154296,65.6090713626505,149.177334659825,159.662577704404,179.080350410262,111.139700894969,131.228560530391
Tmem217,0.0,3.77986699723392,0.0,0.0,0.0,0.0,0.0,3.7567575088990295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
