,ANIT_1,ANIT_2,ANIT_3,ANIT_4,APAP_1,APAP_11,APAP_2,APAP_4,APAP_6,APAP_8,CCl4_1,CCl4_10,CCl4_11,CCl4_12,CCl4_5,CCl4_6,CCl4_8,ConA_11,ConA_12,ConA_2,ConA_3,ConA_4,ConA_5,ConA_8,Ctrl_1,Ctrl_10,Ctrl_12,Ctrl_15,Ctrl_16,Ctrl_17,Ctrl_18,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_7,Ctrl_8,Ctrl_9,GAL_2,GAL_4,GAL_7,GAL_8,MDA_1,MDA_12,MDA_2,MDA_3,MDA_4,MDA_7,MDA_8,TAA_1,TAA_3,TAA_6,TAA_7,TAA_8
ACSS2,1447.2136957962853,644.7334055488018,387.0763509021174,563.5561573886549,237.80186547131237,784.0235547962484,344.93809450970946,310.76852895389266,501.788359010232,524.5037896833257,635.8597149596374,275.07542268358435,448.2375514807216,500.69701652136337,503.31102098437617,668.3510305158974,848.6625985488781,248.09869578320783,126.11813127551105,247.9419468070492,280.34477121514715,286.04152367527985,272.60052867660227,289.0862599334125,3297.7474841084145,1778.959788486689,1356.4828979464355,2314.309600143466,2284.88472619146,2541.6623388032986,2330.391493109395,2424.8516613311003,2603.0400123746726,2520.205135890038,1127.5368436625472,1451.7105821240937,1603.97601267631,298.857597443745,161.85126525829918,99.18502436139758,155.6766222287212,735.0302095714109,962.2457810963164,1302.066150284038,1542.4427088180623,1796.1714383158503,1272.0224094153791,541.5253930044664,375.9957924589836,178.39719209671236,145.7024855159297,137.06380779050278,201.8882648717357
ACTA2,104.84890504297812,79.26107244214927,83.5822062600103,93.2784387005168,109.0763348049902,1909.403408713289,1233.2979631947762,1344.9239802071966,872.520653036052,1074.3128911968709,711.4177884037504,313.161626098637,249.69938630956383,176.94202494604795,484.91465450238144,496.7161243093662,684.1683521628197,0.0012594069355224,27.036508430421044,168.68118850086472,224.7972939580298,138.55945067702692,101.90357912252838,105.39623400350666,112.5485386317683,10.16080782375015,6.908558952468495,87.62636089968956,112.40250736558602,64.73006996483183,82.18994101792335,112.16606983276736,212.01524025081716,184.38998190783173,51.92403036739636,155.5522888197729,90.794656946099,140.7117386414173,250.1893575763716,204.9232269270599,73.56754280044568,88.03542043132074,10.64863210568032,114.28016777276476,93.62474209980644,81.03922018713436,19.08905473763757,2.450523796659658,1048.3036589723688,693.7100296094009,665.4967162266544,436.92820542010656,768.1125530425692
ACTB,17419.078309107124,16264.331800786553,24246.54938527196,18000.549998626062,23674.791454330683,38400.296541103104,30398.39693293943,31776.373644186056,24000.01943085071,39648.16048317671,22460.4740848014,16361.001512895658,14710.843922814958,17419.078309107124,24501.90902109321,17348.823490131934,14774.591399641737,35003.05345264492,47287.46306536921,47287.46306536921,36690.59836029062,69576.82542629547,77836.30681537311,65745.38557798527,13234.907690043505,12353.477439376427,11726.457860108254,9053.428115302744,13747.720811291389,8546.387204259285,10548.528049789666,14508.71143368437,14745.48791746801,12486.34769916468,16110.526814244437,18916.81038503981,15424.469326667804,67632.71442566274,35003.05345264492,35003.05345264492,40542.76948333667,14260.866367440796,16154.1427667355,16961.414091465085,20469.24842499144,20469.24842499144,23814.297417077712,19177.347140813083,31776.373644186056,57973.487646991045,59358.31769549739,60747.90814412203,67632.71442566274
ACTG1,10369.977404200734,9034.783607990164,28441.719547583187,6274.987486537559,12790.065775320914,14699.541329008594,8217.81778378822,6531.672938068754,5278.473605230137,19493.83563075594,8220.377007230138,4351.268898849556,5506.558046343415,6127.114838953749,10229.807667054753,6357.115350920054,4553.404571525227,24000.01943085071,22015.13921919516,25237.17270036689,23814.297417077712,28317.140458844468,28317.140458844468,30864.0230148482,4745.453746227527,3676.906796594297,3549.761580335989,2570.772509720468,2910.143337511928,2456.7543518319662,3332.0188297123486,6613.5528481002975,6098.902219557013,3806.800586107293,5023.728003614988,8676.169195803195,4513.112913822337,25237.17270036689,14001.667432480072,12706.735606569153,13361.313715889,5562.859316053054,10924.890456684536,9532.959748859565,12790.065775320914,17084.038717716387,16154.1427667355,12790.065775320914,20622.76723706114,20979.48625594483,26872.358867390496,28591.462423774174,28317.140458844468
ADAM8,12.98141889826476,1.2893423080882371,4.235269846310019,0.0,22.40508739829262,36.18408568855136,62.0363397662821,180.6610996564752,95.29492068100797,26.545936399162017,32.1038624993851,25.256929580579,41.23098615932963,28.321188007202995,84.36635781123165,32.06144546989106,3.566126830285325,55.41202834954805,81.80058649769828,58.492156745893,64.47964413852297,68.59661449878256,41.695512178859474,127.51355682488152,0.0,15.277587268456804,11.1688314116586,11.528812985460204,26.841881820700472,11.56003576585912,31.593111456434045,0.0,6.014972817164127,0.0,11.515801803597189,0.0,12.128487244318908,61.89656607120168,76.02028994789029,94.77686494786752,46.61985345521932,1.4788750962442938,23.75725260117828,0.0,29.608969617241968,10.452252178371172,45.66291416314553,10.813671075973344,38.87128436474496,33.51279529990525,80.14165474706026,229.6353396298825,56.63861543696508
ADAMTS14,6.399443693786193,21.23121166181284,8.173243243204855,12.941754489552256,18.049605672148328,23.767916019993905,13.89580333768068,21.963311346697797,16.64928916100139,18.7236442056914,24.86111245123051,23.86374218495097,29.891761911326284,12.675021589459783,26.387147504849395,20.92672868548588,18.81349090912549,12.124472043505405,8.237659412194812,8.922673529882424,6.834144280490267,17.023147682680023,6.146115050218427,6.659292796555736,9.639477907670628,12.78723203931134,13.907139182161076,15.162617861690595,21.05160179070857,5.408944223702748,11.96356155434916,10.002089095886,11.140020306836368,10.836400575603992,5.515592280849949,19.09968876641537,8.764665047811313,11.467135005713928,12.403884392884049,9.098778973292616,9.124262555673564,7.656796722900784,9.207606194548472,9.45103960202749,7.543226182318108,5.325358991256429,11.56003576585912,13.872213435494622,21.22449334328928,14.174847060742891,16.226729735365883,14.076511862513708,13.990693069801145
ADGRE1,227.17394442283648,197.4454904059345,274.5719459887618,308.1335940919734,267.2311574415153,573.6686748834542,255.37368326489369,281.773854461308,386.0894459420492,231.9590576792704,147.34433902261566,252.5967822475032,292.12988047382873,353.0946528833136,301.49648984638884,274.7624502238182,129.78916383350966,0.0014519562823102,0.0,138.28269985008524,145.9217039313158,126.30318364219752,80.57238243377515,93.85493019511284,375.6946898796221,506.8396362210378,477.89128651701833,648.6323740677018,247.59477355018709,525.5979354636472,349.75095781177544,249.69938630956383,437.61181197745145,197.05937367061887,448.5274688720074,603.9624547244773,419.2328231848818,564.5304161665204,495.2778846444682,589.6258946875151,372.2845976752208,272.0436846018197,342.78362383995926,167.30137957588943,167.86300339366994,136.52114348655442,250.80594578945664,100.09292648127143,190.25419342361096,174.55694634966403,120.56998620169398,133.8737543408213,111.95857601302184
ADH1,19547.241961856347,27959.29119938545,22150.81711865064,24246.54938527196,6135.570790154547,17559.652719498838,45839.364158222204,36084.574196861446,47287.46306536921,16110.526814244437,28441.719547583187,25852.650792215907,26592.649661589345,30398.39693293943,33645.53825008923,33645.53825008923,36632.74282923355,16534.063347647912,11129.749828908512,4643.307465978693,10142.917428364217,11059.903082740448,11542.449242648643,13243.611692715382,43528.2658244678,34324.42859391755,34324.42859391755,53535.30798981736,63210.95141910031,44897.162407208416,45839.364158222204,35003.05345264492,53535.30798981736,38400.296541103104,32384.405062594684,39648.16048317671,35003.05345264492,34765.87968397538,9178.247678814185,6897.697732529839,12156.202848637527,34765.87968397538,16198.035438784813,25220.091582734225,18789.57293131369,18789.57293131369,13880.516180071854,21580.72042657192,26173.641295308786,21286.95681625464,18920.026097829326,22015.13921919516,22112.2207731862
ADH4,2677.687233328817,2196.1372471793497,1482.6147754330243,1883.701271290886,501.2611801179321,769.4728880339496,4461.338485307678,3766.364179197348,3909.205868555008,402.0466996606288,4880.02047008144,4808.831975176548,3481.029808475267,5090.327670772697,4880.02047008144,5468.246246445032,5139.859564037772,76.95454339776921,67.88102160976106,500.7398347796594,510.8220490095519,812.8650767697687,494.1775056618148,443.0428744147618,2747.6634367066263,4091.262473749257,4534.237198940345,3364.491548574462,2788.8662024216464,4415.529950584008,3551.9943356569083,4022.2469411978673,2587.122256182364,3916.962793191855,4461.338485307678,4153.689951314007,3591.10400222551,1912.438618268049,1210.114993366206,528.8742786827802,766.4008818755345,1820.4194142213696,2386.123046748084,2394.7042046792662,2424.0031118536926,2539.854578610724,1863.589775070347,1200.2549119182297,2068.17193301244,719.8640568824114,1101.6177024902986,1511.904189174469,1495.812791921518
ADH7,140.798520150512,117.95591458674514,131.58286776831267,116.68560242387682,124.94620337979237,7.62209293772036,70.35169571938943,68.36250519486546,54.76042493717824,307.0080682519575,61.61517511514854,0.0,37.508715376117785,68.16569520824254,62.63610663399639,73.62078906605645,63.779767136989335,724.4928759816817,1848.2617331409008,858.4208828376372,624.2578479556398,1392.322223791115,1146.050145776542,1220.1609587186097,118.46599833435393,17.5153641043592,0.0,0.0,0.0,0.0004410769498977,0.0,105.60479728003403,99.49524003935272,89.32796764745395,63.17668871829062,64.94165223602884,68.76892411081411,126.11813127551105,110.99082968356288,120.75745808338324,115.3332267685102,92.81384437337144,100.34687184501908,232.6020190475184,110.53769800385992,101.98104155317962,115.91624288982952,359.96017376805486,95.62376654698292,409.67349577695455,212.72349634610745,184.52818855893267,168.8101203585421
ADK,10971.151008548262,8386.944060489795,8123.129558311572,8676.169195803195,5742.176121167345,9343.379946649304,6711.743731429819,6424.893884690528,6424.893884690528,7610.472862709106,4935.593412925151,6435.095897127576,3739.247811642855,6613.9601468141445,5348.680513547875,4786.38480287428,6229.0029518671,3324.853366277906,6086.596119065811,6229.0029518671,6296.625613828361,7337.1299725324925,7665.809837318242,7883.211081118924,7728.507787288669,9317.02131227216,10634.124544705915,9061.292852149794,6767.1485123499815,7064.096439822813,6823.801411847832,9677.230569877433,5854.8738480908,6720.294046953884,9677.230569877433,7330.61712132505,10229.807667054753,7427.697303425537,6484.687122026081,5288.308542963219,5959.607556222511,9765.72497578148,12664.507642579842,9183.095290790094,15112.15036637304,11956.19795604702,9969.553912455332,11253.352602258812,5666.690572704811,5976.551221015339,8773.880091126155,6763.884053571457,7992.381534699027
ADM,420.97620280284514,302.2833863576608,331.28786308879427,322.1353058340628,717.2201013797124,128.87847990461455,255.38850851022067,314.7148668340561,247.9393886525825,0.0,269.88128110483245,0.0,0.0,0.0,234.70504748666752,210.1577409759276,261.52477303162703,5783.228462751995,6916.266524771708,3424.583565937287,4402.309440551679,6424.893884690528,5956.625765809482,6675.675026145585,409.7148192127934,0.0,0.0,0.0,0.0,0.0004784903153285,0.0,347.81266307996793,391.7344614637126,336.3168009700655,210.72281582990516,188.7610709567812,200.7643011194944,227.97512129733624,400.9344134231461,399.8350753593103,212.01524025081716,358.7087478665116,0.0,459.7563199800047,285.9311509734677,306.5119388369207,0.0,0.0,932.3822250730292,1213.78239684708,3875.740243767402,3806.800586107293,2413.664727417493
AFMID,656.4919932373632,1218.683691040641,495.8302117046962,608.1901701303694,566.2918468290383,113.22606032251409,583.4113835864764,738.7921194401532,908.1434657298156,150.12912900863924,238.74684574526896,132.10131933911674,263.3045723500418,233.5100900453651,244.6209471392885,255.4342115225687,290.2715430903984,456.63156751835606,177.8282943970544,221.00697892204045,364.69242135874566,454.7051781502942,327.9155756941128,426.67819697636185,2713.2689994445464,2006.159776006812,2079.178641988301,1621.7777669548148,1509.8743088401395,1392.322223791115,1586.376901223938,2098.0511513023275,2239.665799132849,2473.1792266859466,1939.8249218762344,1890.7829568010184,1907.562196760496,293.26472421189453,137.32212700938192,131.46466228575517,117.77826736357372,1607.3876767138197,413.4708628170347,510.5454366779393,477.36966437719207,676.2968631922973,418.4025518952955,453.2662249983365,1017.8554141925578,348.25967719357925,422.86351981553935,409.2895986812583,509.9783625171388
AFP,50.3089515949689,15.070516782154089,3.103483954201623,17.043083755628373,8.545270905407268,133.74309497199994,94.97546621816112,81.80058649769828,77.23657660482519,129.95181153938233,170.66198665623224,58.86548472350231,99.97835777540698,69.51739760757505,225.9008474041076,162.61574893339247,224.66852043455737,33.4408908829616,38.54283328747478,2.757432660324352,26.947233668191476,5.09644942954478,5.364134919050521,3.607418289141416,12.922899861288734,17.62746130860969,20.01673979746588,21.075227803515435,15.917245018176423,28.44429125614216,18.97121310798548,26.72530842450728,22.29220846062837,25.99686860422438,5.670186545402114,36.57419950803455,16.665118379760486,103.64395591073344,79.3697130893013,44.02683508061925,73.71097817861356,3.96486479298342,33.6806197075477,102.50101084515578,64.23082001482152,63.35858188387034,32.330509440849845,36.57419950803455,72.50233111963391,456.6787870464547,118.68799605597115,111.28336362266032,100.7757064834618
AGPAT2,6454.10771616796,6086.596119065811,5506.558046343415,5532.775084702151,2416.12905078864,5225.652710875099,6097.760094827074,4194.500818918766,4808.831975176548,4264.71284788848,2868.5548967968134,2577.547737115482,3380.4933173068357,3004.7938840281613,2565.6808676588453,3070.223158033249,2483.2695134106207,2788.8662024216464,1992.2098411288207,1294.965695807815,1259.0602015762786,889.7674183592318,1889.242796825593,1422.0909164804204,8676.169195803195,5713.956650141343,5248.870217977616,7030.976293736938,7726.981001683813,5906.091292649746,6328.723769244894,7577.323640080937,7240.334354542274,6435.095897127576,5506.558046343415,7007.3671097870265,5204.809323018335,3279.2704291386062,833.9411898142629,494.7772668490844,1256.9082822638277,5256.345989874954,7117.072273534199,6695.219683018502,5854.8738480908,5532.775084702151,5324.7941508092335,6711.743731429819,2558.0798549612155,3336.3144682142097,1989.3619468104453,1716.293378369202,2300.997506520138
AGT,8377.477926214944,7806.196799870604,7806.196799870604,8386.944060489795,32012.589623173324,6163.382447492448,8158.953066740052,8217.81778378822,8193.884685538835,8855.435427714472,5549.0957995145545,2506.874611743476,5580.190991921449,4099.143944003996,5581.977756701064,5101.270668356947,5331.986080661689,7966.772213922486,7240.334354542274,14001.667432480072,19088.128738778152,17559.652719498838,13234.907690043505,12486.34769916468,11880.347314084938,16407.54584912622,15830.115552280136,15846.272668917904,17297.916552813007,8144.506965569272,15313.07874857175,10578.99260874958,10847.433493931669,9807.89770579635,9607.604690520258,13176.152535540748,11956.19795604702,6406.867097045377,5256.345989874954,5437.649304442845,5121.309860984604,9248.38085541415,5527.590053800797,7117.072273534199,6419.047354222011,6833.114121124141,6135.570790154547,5527.590053800797,10924.890456684536,9223.347340063336,8492.631547915795,8896.478785634385,7032.156619176145
AGXT,2061.270628931004,2464.875546431889,1070.9201906547196,2119.046732743007,2414.59127848292,2160.408330547882,3681.9723534728873,3018.8226525561868,3775.675975925723,2427.2603005014203,873.1148356222506,1124.8138122575665,1535.9650900115776,1473.0176239473676,780.7728371548415,1171.490322866743,920.265557130045,2830.93364004934,1851.2893489811709,3581.650892742089,3203.705326598229,6274.987486537559,3424.583565937287,3481.029808475267,2827.9070195890517,3752.53648405087,4091.963268267907,3655.9753123954742,3812.120343586113,3788.18541177608,4044.767849355928,3884.554451066968,4461.338485307678,4295.935998423798,4169.806037879844,4840.460643457524,4872.871620438075,1502.668856926556,1426.5928565461245,1126.0580168375468,1249.319258275852,1710.2144161979527,1775.491440119453,1528.4414700949872,2071.1233611437046,3001.5014254284547,1912.4420507809216,1936.3493789962463,2840.8866012319536,5248.870217977616,2472.0807877332554,2237.846012855864,2380.528884157566
AHCY,9591.157772127248,17084.038717716387,13231.479096256102,16534.063347647912,11672.776017514552,5054.740181690593,5892.709098764809,8144.506965569272,8377.477926214944,9053.428115302744,6229.436014462382,1321.9941865445858,6531.672938068754,2398.475948789672,5409.382479693637,6179.566076370364,6665.51801601521,14078.697925345918,15112.15036637304,12107.29093426699,13880.516180071854,14871.625466780746,13420.54903741129,16961.414091465085,12435.162853820577,16110.526814244437,16361.001512895658,11820.241425188126,15579.775836312623,11393.077906230155,14260.866367440796,11129.749828908512,11129.749828908512,12572.795058752508,16154.1427667355,14774.591399641737,15231.332495150256,7922.284397420975,10256.93806829722,9356.817332295264,8377.477926214944,17084.038717716387,11293.281798366772,7382.078547712697,8187.616174242959,9034.783607990164,11880.347314084938,11057.15856173894,13539.448698628385,8923.126991610541,12927.777121489424,8217.81778378822,9532.959748859565
AHSA1,1045.8731045364357,1525.3989958715756,1365.6778009276336,1449.768483551951,943.1352324264448,846.0140506207966,1324.0695369183754,1145.7140344252869,1182.0549473232566,1040.4409417676663,2827.368971907892,3696.4361330458414,3001.163634204104,3313.00492630018,3288.825599317761,2981.226481474236,3364.491548574462,1192.4993543655503,724.4928759816817,1103.7158131053184,869.7015035541555,909.1628953455116,955.4512721063068,1159.8051303939535,1222.5072193878757,1157.324931125175,1155.739449859641,1279.9920898083594,1153.7014638005248,1350.3473656221367,1213.0890551166058,1255.692446508138,1214.8514955806736,1270.6881678455406,1309.0759552869708,1102.993833971857,1125.9181078515808,4254.816992856053,3679.27851545282,3537.267116566853,4172.4542178388965,1518.6555625906594,882.4711788326318,1038.3084852909467,1003.4246471115986,997.7628374150822,956.6335681139687,887.2266555374032,1330.0984306636617,1474.0236497906467,1420.1877564970364,1236.9134033055902,1392.955892168839
AHSG,176346.24847458117,196979.49606173616,158703.36209863969,164029.24987335538,152347.56696244184,212562.3393146156,284489.0551971287,284489.0551971287,252538.21805919887,184976.61544610315,147957.66929695083,132686.97260485642,176346.24847458117,170752.12758661024,164029.24987335538,176346.24847458117,176346.24847458117,83688.18185448236,113499.46973160507,105868.94675821968,128662.45872262285,117775.45174463422,128662.45872262285,113499.46973160507,147957.66929695083,184976.61544610315,164029.24987335538,190678.50937432557,243736.92180094225,152347.56696244184,196979.49606173616,158703.36209863969,230151.87933837916,184976.61544610315,138987.84328298122,184976.61544610315,190678.50937432557,158703.36209863969,105868.94675821968,105868.94675821968,108560.75629123404,212562.3393146156,132686.97260485642,152347.56696244184,170752.12758661024,176346.24847458117,158703.36209863969,158703.36209863969,196979.49606173616,243736.92180094225,190678.50937432557,170752.12758661024,190678.50937432557
AI182371,2955.257629176863,2358.6654119389623,1531.235820207935,3018.8226525561868,828.5730359960266,2318.336445708001,4163.192698856923,2376.4207103627555,2558.0798549612155,908.1434657298156,1991.7629075807288,2248.572793969452,1116.6932060564036,2620.379720909605,1624.27110489307,1530.8757903843366,1813.0443106426276,1045.8731045364357,537.6019755510439,846.0140506207966,698.5327876468428,1115.37046263792,1126.901719111649,956.5886498063988,3681.9801025018014,3537.267116566853,4169.806037879844,3612.3324115100368,1802.5957299860463,4598.109387249109,2329.2676250567324,3929.174463015173,2284.88472619146,3097.8598155921118,4091.262473749257,3119.826811765117,3581.650892742089,819.4988115055901,540.0515432632853,550.0067030782664,807.6116469386506,2909.5325846181586,2325.202403568243,2398.7345758625243,3210.5855638938697,2970.02224544893,1513.3800866614831,2380.528884157566,2158.8314728371342,809.6173044101877,1340.9807229606042,1747.2443982824566,1307.9711150623891
AKAP12,57.822263061853945,26.123196659924304,35.84715397320363,64.08415311144702,1155.3244594316625,375.07899665585455,58.79676595687215,39.47388234829454,41.90183453788186,447.6853648054582,117.99231752431892,42.12602783552605,25.99686860422438,39.5513046199894,110.52705918154768,69.75001370880683,41.57791188722728,440.75709517955136,581.2787603230258,1386.324762436903,1249.5219846217076,1413.7740257415303,942.810221165125,1009.6105813974102,53.41396921492293,17.224723859589567,29.73287767223211,26.18899544888224,30.87589993521764,34.80764804140489,38.76177388371768,38.28963690672225,25.106886752905936,33.14356763965896,0.0,11.994319682301471,10.433320549329707,87.62636089968956,315.1787810942199,361.7989866223204,139.98519913624986,40.60173261701191,38.42018451140779,43.04950867191335,63.42146563004967,73.95851718402433,55.99060069172363,25.53014354354684,480.0232278618802,250.25587860850231,712.6348767129366,1413.7740257415303,592.9056438339553
AKR1C6,3078.797351968578,4598.109387249109,4715.119272297399,2737.667394395516,2456.7543518319662,1001.3194534112972,14041.95722291224,6763.884053571457,9547.656661816676,676.1021038821524,9178.247678814185,10578.99260874958,8546.387204259285,11880.347314084938,9607.604690520258,10256.93806829722,12098.131091869052,3005.9255010894763,1601.4979627000066,0.0,746.0184542321582,2069.370004170705,2157.8643470820475,2327.672504412448,10778.866358630175,12927.777121489424,13361.313715889,11825.285728017798,10261.061018981089,22015.13921919516,11542.449242648643,19088.128738778152,12790.065775320914,17559.652719498838,19600.270348821243,14041.95722291224,16407.54584912622,8353.750647974728,2347.8106450879072,1513.3800866614831,2424.0031118536926,6695.219683018502,4100.807218771737,3681.9723534728873,4633.565904529496,5403.384829191198,2577.547737115482,4826.224930309754,5310.816916838949,3819.700565441521,5066.170670627336,4536.36266433438,6274.987486537559
AKR1D1,1716.883668608799,1347.8161596182924,1158.812997979293,1237.5498425438966,135.0647133486309,276.56906610411363,510.8220490095519,380.1176221896504,472.7156471274243,157.89279125013306,471.5715911414794,431.8530986201136,278.3356628613363,482.3936676245039,303.6100766792025,413.6945507749481,351.78754381153345,113.43837870739078,37.83048055191448,76.83567706818471,121.07868544310844,216.0703219126653,251.73930071436928,186.57310139168203,1445.9053006809963,1457.727587108433,1813.0443106426276,1532.8412287800516,877.9463218632184,1936.894168519778,1141.1613065528825,1870.5172613993516,1232.880082300478,1607.3876767138197,1529.2290332309915,1200.2549119182297,1747.500778352408,358.50229018629824,102.77760089776844,64.64678943794462,129.80052968814525,1974.4576373139676,1628.665027275199,1369.5840183204905,2472.0807877332554,2285.7461447037704,873.1148356222506,2816.400051247104,651.1260880651299,168.14402940170717,332.19966631908966,401.95092848687386,372.0880325036211
ALAS1,8492.631547915795,14710.843922814958,18789.57293131369,19177.347140813083,13176.152535540748,6586.25280695304,4909.220866031789,5506.558046343415,8676.169195803195,15585.951602066109,4393.328088111355,4571.291343986183,5468.246246445032,4724.22710995424,6040.296302952323,9183.095290790094,5003.1371120752765,7188.0510066576935,9183.095290790094,7728.507787288669,8138.863739062558,9677.230569877433,7819.504833620534,11393.077906230155,5854.8738480908,3838.62474053866,5649.181254636906,8250.820060028922,4619.488967922811,4100.807218771737,6665.51801601521,8759.250455582142,6763.884053571457,4355.304436217224,5161.109052190371,3884.554451066968,5139.859564037772,21286.95681625464,11489.19602495429,8546.387204259285,12664.507642579842,11357.438564172498,15231.332495150256,8784.291841596778,9505.761430471732,14774.591399641737,11489.19602495429,21678.996654172253,6895.69224127021,9532.959748859565,10812.906235351473,9651.968459963336,13308.557382377248
ALB,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,367864.3255679953,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,425829.58917892014,314956.4015563205,367864.3255679953,425829.58917892014,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774,787866.0459213774
ALDH16A1,3838.62474053866,1708.0008243909745,3279.2704291386062,3717.177354042408,1880.6668183644092,1294.965695807815,2728.022738625933,1706.884182655661,2285.7461447037704,3492.883100845666,721.0371076551559,1327.3166062906334,940.801616652812,1163.452983072599,1806.1734912605712,970.9356033211368,2591.9491026480146,1283.5394951360956,1816.2630004423745,1779.25486317735,2311.282642568851,732.8043133090763,3444.416338979013,1962.505409688792,3313.00492630018,2814.1301973409127,1569.8895381161474,4129.834978333986,3405.0853267815983,2411.9650495796614,4643.307465978693,4438.929256948509,2683.009297240308,1038.6974091593786,1088.834066321303,1647.7277027548355,2398.475948789672,1447.7501327770074,1525.3298518255915,344.7812609338053,558.1866025910215,5331.986080661689,3687.321862724737,1115.6495151377364,2718.512894924408,4473.459877238573,3492.883100845666,1727.1934051338037,2865.8114507465366,1129.591321496327,1305.389673764383,3324.853366277906,2603.0400123746726
