symbol,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 4,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 7,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 12,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 2,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 9,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 1,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 6,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 10,BLOOD-DERIVED IMMUNE-CELL MIXTURE FROM DONOR 5
ITFG2-AS1,27.341408700029103,127.430051309289,45.5118910614968,85.5104188422782,0.0,45.682124998506296,102.422796762716,286.883100157741,0.0
ITGA1,39.436072776301295,11.2440753222032,16.945370262890002,4.6010205279423895,7.68502578424709,22.134011799015003,13.764496965987,24.786444490569,12.431026347826
ITGA10,49.4914537713941,3.69801407473776,1.76080090536799,4.532563802615719,5.3085124084751785,1.9597140275896296,0.292039631327725,2.34320573118512,40.7022357135265
ITGA11,3.563816252251029,0.0488254262855204,0.0,0.8479678404377851,0.0585221762732558,0.97107513214445,0.0,0.6845495434236601,0.5417876484539961
ITGA2,3.89096984452666,2.05972162542229,5.01380883731292,1.4315196819419598,6.185870034909461,2.85747573978725,0.751141964450057,9.60130331614696,6.07124993105637
ITGA2-AS1,9.72257575065374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA2B,811.2082876876718,462.309207360344,751.6836294214371,320.923762232697,1077.64207944333,302.148458861515,438.993405987925,4021.51212423834,495.264529057581
ITGA3,92.5544743235441,113.845265650126,102.526338260921,49.5350435843816,63.46587511535221,108.065291730241,128.12523477713498,212.108712550621,72.4635716326179
ITGA4,2379.42872998221,2861.2291528679907,3734.57440906481,868.1383641038541,3348.61593550073,4205.621713793061,1750.2876468445402,5264.819269700611,4548.61355564318
ITGA5,2151.36247236775,2416.03568252467,2082.3154814144896,1484.12685389053,2739.5849573711803,2409.52681172626,1281.77552513605,5340.89276337712,2874.5738498923
ITGA6,1370.09875721123,898.639407770464,1432.05376405272,875.513020423136,1097.21755739967,1965.84605291117,650.302728372195,3847.94348411016,1484.0536557900598
ITGA6-AS1,113.712975556836,69.7345647995011,104.443064134689,26.4686941848707,105.460571778657,97.2314207585268,98.4744164936445,511.884348199257,216.33565012324905
ITGA7,108.764247631277,13.9986700674108,22.891596867263605,8.46313343085101,15.8236934381448,37.4940034059934,4.9053305669222,44.977200952233495,74.31736965514541
ITGA8,1.37084676621972,0.0,0.0,0.0,0.673385041274086,1.18987942719436,0.95528022752264,0.0,0.452308470762436
ITGA9,3.7696519929741097,22.3195789739637,3.03114075378188,6.39766804308458,28.0148317918997,10.5926969084808,12.373606727953598,26.189871363052,2.81762912576002
ITGA9-AS1,74.802249538449,73.9146895404092,30.0345179766699,16.4845616051596,68.05112562777501,21.603254096086392,20.2376338876715,323.88889888842704,55.1752295310843
ITGAD,72.39721464965079,7.54638459465941,15.0412572122988,28.6531619510321,4.32209072625892,12.3134214205107,0.7449070352261329,8.247139045128161,24.89047549327169
ITGAE,1029.6888936698,1691.5593726570098,1228.48762301952,1094.86172577961,1405.5779344448902,1418.09667602677,876.2926369662822,3226.54993320983,1439.69689746531
ITGAL,15832.8819652535,16154.9649369891,13224.8662622522,6198.36698840271,13436.9175907408,10056.888880857,5896.47265994656,20095.6678267305,21172.5418837281
ITGAM,3196.667523198171,3687.49580608357,3685.57494542021,1910.49362976916,5039.82569678072,4957.14613463827,2811.05864599114,9885.220406462691,8059.730959149
ITGAV,76.0773393344914,45.3339232853148,108.435742193604,16.3020356357465,67.7108229728873,101.941218162239,31.4946315944335,152.029737903367,107.485984955147
ITGAX,4430.9189944946,2027.02669725385,2297.61772743894,1102.11662077675,2745.0658061883605,2220.47640552686,1369.91543510302,5901.6427144288,7135.856519540591
ITGB1,2825.2673388054,4898.74264631582,7998.5940799274,2097.59549867244,7120.436508778041,7087.37599214015,4728.89843657436,10548.9561664062,5289.02673183817
ITGB1-DT,7.658374021299419,5.57429005879591,3.21889405449369,0.0,8.93156713957402,0.0,0.0,28.7807275477518,11.9456456711913
ITGB1BP1,2398.7433796972,3785.18222684594,4712.37429901292,1458.2178807137302,2985.82432931294,3231.39244433467,2696.8481588404893,8994.70125142473,3646.765380595071
ITGB1BP2,41.0720334076395,29.728864358391,5.936153275796139,5.208403202875131,9.26512454362499,12.310625199487696,16.5778974402609,43.93176384423709,125.727455748463
ITGB1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698.22361270568,0.0
ITGB2,25708.252701077003,58539.5967545541,51730.742907688,30571.7418227709,76426.69713145291,60955.148801373,43152.6861689824,158074.945881647,48957.7419377083
ITGB2-AS1,4450.50909802924,620.922862053578,883.209133710873,436.926491390576,513.754595071897,770.892970052473,361.754991423933,2013.56692820272,3049.92733483534
ITGB3,193.448089860795,212.975862763052,473.293311614122,120.441639303008,599.280860550411,188.89949764607,255.142656236805,1493.69869495077,188.886859670155
ITGB3BP,538.342346723909,494.536144356747,561.434174818116,136.111095331662,519.6013024943139,636.373505042679,297.3640382089131,1105.4567891957402,802.584361551289
ITGB4,77.9168878903514,64.3512651499281,6.890072097131269,57.77360556263661,40.5836091889763,4.95603961755032,8.48256554013766,131.651738974598,66.0050172216515
ITGB5,133.482133707737,161.55794645888798,300.32655680630404,74.16929485586991,479.971718782831,117.010577546639,259.987418919838,1222.13225150982,198.87449039421296
ITGB6,4.41882131192229,0.0,1.01461274225954,0.411271612577854,0.0,0.0,0.0,0.0,0.0
ITGB7,4407.605929320661,5706.9177006830505,5710.77160640724,1969.89767416793,5901.4841794085,6109.67468999026,3503.34204353219,9469.34552490172,6197.82752671759
ITGB8,19.1138233932294,2.78779172378584,4.7150796226096,6.970822355353991,2.65468372013569,4.19983659464219,1.0395631100674698,10.0538059449812,16.0197554460457
ITGB8-AS1,7.25273953193687,7.36552573084682,5.47608150421425,11.3795265396403,22.4060132158924,5.76274938268643,7.2363590615058495,0.0,4.509487381602598
ITGBL1,5.371253148091808,0.0,0.0,0.0,0.0,0.265466233371262,0.0,0.228034576008598,0.0
ITIH1,20.9770061308635,9.73770852801684,41.873641798830704,5.502797479529411,16.4803578576265,48.17810178916351,16.5452197308462,38.9633741427164,35.67359365194479
ITIH2,13.035278821554598,3.2237715236201203,1.80752760599599,1.6731673686826598,0.5569107099250411,0.0,0.7430699578655121,0.936435243218103,9.246883492266653
ITIH3,35.523010109681394,20.366023010553,16.6264097412119,0.0,0.0,22.5184048077708,4.643129525451821,5.9204284836640895,63.5690781960248
ITIH4,1119.71097826091,87.6663223516469,10.8388168994776,122.677183982856,48.732252213829696,62.9610232825199,10.1776312538811,103.32552022497102,1395.08828157276
ITIH4-AS1,39.7135817421872,0.0,0.0,0.0,21.385200254762303,27.5611272770342,0.0,0.0,111.153490819608
ITIH5,27.145463350592,6.79104554960659,0.206122311647087,0.872329934484194,4.1385439006746205,1.2239583709122,0.0,1.18185661974349,7.63748643939472
ITK,1855.879711242589,1964.93412003602,2278.0434723668104,1147.76230537797,1774.33994265495,3028.2544144756603,925.72009405795,5031.75032331161,2870.22472323307
ITLN1,12.2049997400981,48.9041074360468,83.0082906692511,2.63717770693029,87.8928984868631,39.8514798741051,24.5269868486766,151.881950098974,65.1504910746971
ITM2A,1462.7839259910502,2752.28992640918,3417.8064870237604,1438.8489534256,1919.03583348351,8757.64155984521,1544.36535897875,12450.6214235752,4232.98496742802
ITM2B,18187.169641703505,43241.2118390832,61398.522747218,26858.92377868609,52943.7693731722,58408.8765579389,33088.8764428726,125669.788411844,43821.569590206
ITM2BP1,8.2167315657133,0.0,9.39909276128718,1.08430292100015,0.0,0.0,0.0,0.0,15.1431226787204
ITM2C,919.6809614459752,2723.18781669505,2350.03577406337,2040.25479461897,2218.05185303865,3670.53301402747,2833.71782618516,6588.6252953863095,2052.33152707496
ITPA,2233.36158714971,3316.56462351415,2623.6070622691395,2112.15302622797,3571.47047282701,3722.40597237091,1864.2758476345605,7158.458066446421,3001.0692475246
ITPK1,1483.88109395371,3222.47328463644,3039.00353696038,1918.44068145697,3815.8895770781896,3356.74712017776,2011.47556798504,8074.264316666759,3552.90338996562
ITPK1-AS1,7.40655438342884,0.0,0.573587180172756,0.0,1.6782374088751,0.0,0.131657210844466,2.2556030055044,1.25797196872252
ITPK1P1,5.637458809650989,5.814537023896179,0.0,0.0,0.0,4.25628530654405,0.0,0.0,5.60411598869602
ITPKA,7.211122820551981,0.0,0.0,4.43724046890142,12.2286647492548,0.8863146823846979,6.60952599845778,5.4133134685912,9.591816949799211
ITPKB,1748.5416708794,2497.89016241238,2737.84470312405,1837.9791358434693,2262.71890407922,3329.77922866714,1332.71851538122,6247.544640217671,1913.9759276137
ITPKB-AS1,46.01414633123471,15.2622031189454,0.0,0.0,7.0138258242299605,5.45481554252833,0.0,0.0,0.0
ITPKB-IT1,28.79118592657609,37.5959015870447,28.5019329859633,42.2397727802787,40.7083488276886,33.5052814985879,41.1626687222806,265.94671744314604,49.85490289516501
ITPKC,148.36248429067498,291.979606006546,223.21074010574,147.385811740841,353.7375794942929,206.162667186829,150.711098883767,493.3047685854809,223.622939624071
ITPR1,540.38458407781,681.858934141071,449.157277743358,346.00988860684,417.278602404178,710.134932026544,253.751153639652,1290.57338557485,666.975685120474
ITPR1-DT,20.7063048369016,6.50682336612995,2.92312758348961,0.0,10.4355680690901,3.80897732477068,2.08235502276876,4.90686717661512,16.5204002176983
ITPR2,174.636116071746,387.500247263884,283.051814093878,208.676134910419,261.73387813836604,320.218338167411,185.225106292908,687.4210404013161,228.15549859756803
ITPR3,676.53076532406,331.566140701907,350.589926913001,119.072353007727,266.966387720512,332.190970150743,170.598352016658,614.962440878412,862.2702188848689
ITPRID1,1.0660428893174498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPRID2,572.752045580724,535.148551916094,1224.12087740612,285.278072135353,759.721496881266,936.57736694651,365.922596258039,1589.2061734510598,1466.2322985084802
ITPRID2-DT,6.23640549232914,5.89483491039224,5.806808350869348,2.49707669256995,5.871788355105269,3.88762104104261,0.8380969595194251,23.499152529230106,9.33601177122216
ITPRIP,750.902012161732,1812.38656648357,1156.19269821654,539.548055789562,1733.448997037,907.705161537316,653.20675799626,2294.89940374932,1525.0872276351
ITPRIP-AS1,5.44112812029359,4.90894931605746,3.0096396995074,0.0,0.0,0.0,0.0,14.841863318065,7.03130887287641
ITPRIPL1,249.616649546621,302.944417135579,233.478847918924,58.04113323090321,209.229890664431,189.70638217502,120.412237644065,453.79705384197,358.081282273446
ITPRIPL2,61.9893760741873,34.7935592395314,73.7874704288382,23.4437721212953,43.387733466381206,68.1635672596293,38.883969097969214,108.388645698538,166.400654591582
ITSN1,305.515856628207,774.482276758275,133.753572201084,105.391936732245,151.43943160165702,116.924331604461,57.7540380631861,1058.56525692507,301.047868485634
ITSN2,1693.3651045948902,966.6843756992108,1443.11580252748,961.019872229838,949.871923034688,1221.56227164121,1475.49928531326,1480.8741463080496,3523.05401353456
IVD,1029.15384919056,896.445065929964,935.1015049532332,385.779375408563,561.46223418328,1133.54003005813,374.395976411373,2827.31444265112,1465.60690923616
IVL,1.1860120511491898,0.0,0.0,0.0,0.0,0.0,0.373984415413584,0.0,0.0
IVNS1ABP,1562.6987139076,1546.48652840456,994.304742547835,556.7131622461679,984.8056721214392,1521.92394526903,534.89702755692,2135.22682957264,2302.9167360546
IWS1,625.650867596756,306.021712380343,353.564182987757,292.521355293282,380.571137357976,494.319709868312,190.88068812010505,956.118884664695,823.204311702205
IYD,13.1436877857794,0.302437408735475,0.0,0.0547198436369501,1.07372992896159,0.0,0.3866212808942151,0.444255043973739,0.0
IZUMO1,11.854404636008502,4.21515402025195,1.42406392149443,26.431961307866203,3.0482833569865,2.58650444627695,0.653665526315317,0.0,10.101058740485
IZUMO2,60.5563611341705,4.06997113017117,0.0,18.5039591079224,12.9195304405845,0.0,14.1788970833343,13.0309611719322,8.77580193912579
IZUMO3,2.1124976660232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IZUMO4,240.66635921943,77.0898512025397,78.22125869966,36.2413850386837,55.523009742784296,76.0738143879813,110.780719387386,162.927472396509,343.807248039226
JADE1,461.397478782339,731.352395729279,615.044429507113,386.930844850532,622.058052569387,813.3903740695938,324.308618864166,1493.57408954707,659.741381328795
JADE2,1020.24568936131,2235.20279427,2756.4283860028004,982.142946183684,2227.25218517283,3494.9609174503803,1444.2455335291102,4831.66146261056,1660.31491576326
JADE3,15.303325368710802,15.3310760712554,14.8043223661796,2.92003603874016,13.5919654465295,9.18969301018945,14.7541806422631,33.5317822428127,33.159316483496
JADRR,12.4861694352263,12.8541287832476,6.56247729381536,1.41186303908208,3.7794305462705498,3.3270661078376604,0.356281669938514,4.70134627819877,3.43617587272394
JAG1,32.1833974676845,24.5931408769809,22.6061576742968,49.5650977564762,31.9076015529332,23.0832414544172,13.1728467178454,54.6558532399102,102.3561963329
JAG2,90.4322789361952,42.3301356359745,15.1634915523474,12.0022398781163,18.1875713440395,27.4461326874632,6.56493512070454,38.2674563066471,43.1430873214578
JAGN1,390.483630155615,1058.3064198391698,1240.90625950925,866.964885293432,1346.94023387562,1574.0133485960198,715.9545290157222,3613.39398478484,783.5812650513858
JAK1,3832.93354224747,7645.603142209091,7742.78401694947,3647.9906636160295,7109.291739335759,7230.23439991389,4485.08620546973,14444.4266926367,6615.85626133234
JAK2,263.09372058672,287.227480079551,475.085602252522,126.778440058164,369.374780997333,608.9739469116299,216.89169946209705,875.1200224725661,678.388315611612
JAK3,1979.45912278696,1146.57524579553,1046.34025663578,581.750564432219,1009.4467384526,1057.19288506515,537.134198099079,2634.96248527234,2714.05539853773
JAKMIP1,520.1653489000789,833.143601336373,541.575157751574,147.581467436952,325.543381032257,313.435142875143,200.19216523295896,369.79272714512496,523.908656055014
JAKMIP1-DT,19.7839937378301,6.42232196611263,6.56137684615564,5.988749156099992,7.74839314069881,6.1554436726042905,6.60780025911901,5.369846467299241,7.31948445985364
JAKMIP2,67.4538172596549,219.252570709492,102.25672858429,21.1204176507572,98.0823124021805,70.4889745678834,38.59922210707301,138.704538568843,76.96261977682309
JAKMIP2-AS1,0.670363014560852,0.701124498868235,0.8781572324545699,0.0,8.44961421711586,1.0572336924157,0.0,8.88064272549613,6.53619075631644
JAKMIP3,56.73398179544479,6.33081471022652,2.07959212740615,0.0,11.8639461864089,4.99824507861626,2.933645537878089,53.836444538632,21.7263338656669
JAKMIP3-AS1,100.219334900167,0.0,0.0,0.0,0.0,0.0,0.0,202.97841320232,18.9148454677877
JAM2,4.12358670970575,3.08473223022427,5.42673065916692,12.358412175187302,13.511592457686698,3.661651429621259,0.0,26.0761884365961,7.577307306162949
JAM3,83.9037215610113,75.54425161548821,153.317838594462,57.8932909903973,108.077919110359,94.2791356496784,59.735131155077,418.368772896634,108.074266686127
JAML,5305.47286210572,9680.27613834053,8860.10848057568,5691.101211738979,10453.7032934875,10264.5488370197,7433.10230883578,27985.3795034965,10854.8709849159
JARID2,527.264080910564,491.475878730865,549.218443946871,334.382642830541,518.152023599755,647.585827053475,278.2194096818,1277.34269910468,929.4902229800772
JARID2-AS1,40.14073104376271,39.5167994838671,53.1922538779451,54.503316987995504,20.2601684180287,0.0,2.74620797808388,10.1906712721262,60.523803515255295
JARID2-DT,9.70966686332602,43.217292553758405,5.6761090288229,12.6934858362929,12.1356562905348,21.74743424258489,22.3875154206958,23.906181987482,14.2915791710224
JAZF1,405.799800188333,1299.96242422825,1431.36488381774,325.172101604771,1056.37211847399,1282.4117111418302,526.93268483951,2309.9100081954807,1001.45525523346
JAZF1-AS1,6.3570811106813006,7.215923762448798,3.75464276513615,5.991177776067231,7.8444417124719585,23.7361590632882,5.23728487908522,57.13949082142321,8.99546454789016
JCAD,0.11784979227047,0.371310361045514,0.0,1.05318622766984,1.0601444237552902,0.0712162541795849,0.4419006087456129,0.0,0.0
JCHAIN,1946.94959930012,8685.331217890629,11543.4175371787,4230.58426275438,8814.91315654424,22492.250529196,41315.7479808892,17729.2667662098,5094.12309926572
JDP2,740.8773299136169,2585.93717219369,1424.97653120362,1242.79116892124,3083.74257061378,1727.9126350790802,1004.39154030125,5476.91639105089,2047.48359786244
JDP2-AS1,3.37776129409978,9.74676224944727,15.1822838123826,11.1252044924455,13.9267578965083,19.8527323537801,21.2344431973463,19.2344824332414,21.1284901441297
JHY,50.55441394134971,32.2905286112121,80.6298846773217,37.5900280642435,86.88823612632791,66.1773765142281,36.6156239096903,149.797317298551,66.1191470355502
JKAMP,626.781583369352,1111.4650218707302,1191.8294259291902,442.928370273374,1059.36206966177,1232.8395184088902,707.831974969255,2463.57053882424,1197.05454455011
JMJD1C,1214.28823027238,889.19734636011,887.214424592965,465.20253419731904,806.720219630066,947.128557449181,524.5449852918019,1969.66458817474,2241.56130253492
JMJD1C-AS1,0.0,4.75406601015836,1.2336864763633,0.0,2.96838538580824,3.65352491227316,1.26919778014503,2.95887679563844,4.20253871224694
JMJD4,195.666427558241,633.571880933467,420.8016196463169,236.315120342006,494.149286006225,615.8611266731908,305.437770532796,1268.98165422539,336.819801508355
JMJD6,1668.05886868356,1697.83985298738,935.962393622411,521.80698692885,1218.1907810497196,1091.49211857045,453.6314610733929,2364.2591404416603,1865.11205047381
JMJD7,764.535466986124,883.0775695851311,609.927263239607,497.82322633671305,575.797317264241,867.4943672617551,329.929852911621,1681.0109321643697,1120.82030282463
JMJD7-PLA2G4B,734.250510858775,206.171559978494,97.3156339423383,81.41159138693729,134.400642977579,125.321383336536,54.7389487623204,281.474467750828,1217.59089307716
JMJD8,1542.93610653534,1970.54397828615,2349.97584199082,1100.58067043622,1863.37278853321,1964.55009184891,1451.48612343544,5995.265508334611,2147.59877941759
JMY,113.576565225075,149.719990123808,199.236979939874,53.2387649288016,119.844486675534,190.710400286092,86.9209256346806,291.561932758348,226.880595764832
JOSD1,1310.59745677865,1766.5771072583602,2124.24533069379,698.535840480168,1851.6894440628696,1788.6337979402697,1032.43196543662,3667.973380684021,2203.05525428561
JOSD2,2662.32050921385,3520.7058864618707,3285.41052863549,3032.28032670998,4428.62379292062,3326.6653744123,1939.01038142503,11083.414154368702,2853.481940941401
JPH1,6.69129926816115,0.0,0.0,0.0,1.27285733394331,0.0,0.0,0.0,0.0
JPH2,3.8140303071206496,0.0639149620028998,0.0,0.0,0.219933178689265,0.0,0.3590651204849079,0.0,0.0854438422270389
JPH3,3.44082859437749,0.0,4.17416727294846,0.0,2.9498596968905697,2.1778192673838,0.9578410020253232,0.0,1.77747754743764
JPH4,9.57800905724729,22.0336322721194,7.920768305186678,18.839488135271896,48.25096431610189,25.296625157937303,17.6650018856608,113.842305460636,34.4002698635203
JPT1,3034.72932084781,7081.35883974035,6255.57835568631,3989.36173629669,7638.7071917904,6492.583691820021,4401.43204873432,16484.5586458597,5209.245167065321
JPT1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89833583505045
JPT2,194.691196443458,374.954807268455,462.538805935343,296.234487540076,319.423633456254,591.9788650614511,338.948956379081,890.143109749863,319.860251522496
JPX,470.311804050309,440.1459128634529,559.2652771306321,401.239818331285,483.628879782245,860.3646153264481,225.68111259047,1785.46235917665,574.9070502062671
JRK,123.382567068458,87.0436634385091,107.715372225589,69.3114477663915,106.047503604982,157.868085315676,54.6781582023872,196.401744452997,128.601842744779
JRKL,47.521788769136286,96.5129937955525,83.3809191767955,51.8068657749897,75.477456791905,156.154963029553,57.03401507584471,216.358224923082,81.6332574029546
JSRP1,1430.67509179793,3007.64033115617,3140.56139663093,1986.16274924355,4677.45096609534,3505.98589265264,1894.52109961673,11655.5591469898,1898.21083692534
JTB,5527.472584909339,12791.2048803942,12603.1157047067,8098.4076860441,12673.4254036383,11099.7577742042,7620.087223902141,28265.8818707722,9575.089168428509
JTBP1,30.3285637616554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUN,3672.203637440321,4050.8429880014296,2705.15158825133,1761.79272031605,3158.40869723463,5121.03430905266,2039.40793957019,9553.25779071891,1836.76609967733
JUNB,28713.5525846437,53062.678284136106,30693.7143132308,24299.9858095712,37500.8069633313,42713.8199025076,17804.299000226998,97820.4022205743,32681.4461802336
JUND,19155.1446131187,26378.361428965298,22368.0664269869,15582.3140325596,25947.0549121598,25405.5346462708,13588.8493233412,61557.1683284829,18806.9597214475
JUP,360.47470585779,939.4691046441408,1095.7821848894,460.323436683128,696.612930053192,1086.76501954916,584.0284368484739,1958.24056860441,992.728403668011
KAAG1,0.0,0.0,0.0,0.0,0.0,0.5699921791575849,0.0,0.0,0.0
KALRN,44.45377654758169,16.2907705428808,36.8440034451819,14.6438194587372,35.4100968007678,34.482910273755,24.496925582775503,13.6508674826652,26.5452262077775
KANK1,50.49327334067311,114.091548429514,164.295396548884,14.7208522483232,87.49435866630091,244.19389455686692,49.17433009897922,289.029032575371,106.979725803717
KANK2,104.490763692602,59.4994405048007,40.4220666858433,4.45924983735456,93.276558689871,48.7946685247355,38.352998071738895,73.53279172406279,81.4480705950067
KANK3,83.8907484503635,199.288576043409,73.2132060501056,98.8049881204638,82.72755640248498,120.411131838238,46.6814717896282,127.62714047036002,184.426147212863
KANK4,7.12923808750302,0.0,0.0,0.801065117320399,0.0,0.128451403244159,0.373372056293377,0.5606128628168361,1.37025956425703
KANSL1,1585.76323483299,1532.4644695567902,1476.68055659652,727.3079289152209,1363.4755987788,1262.99108231801,761.872722996517,2718.26175491746,2480.86029229308
KANSL1-AS1,294.524484966875,1944.76868006811,396.8175322024141,988.147557263945,1030.2382616302,921.736336485019,996.74345323492,3839.28909269908,1034.6143085428998
KANSL1L,146.792609455657,45.82303980735389,66.79251720475379,27.47968314060969,35.9153255887892,70.4101560877975,18.5113378587975,155.415705850161,182.35988000566
KANSL1L-AS1,27.877223859109503,3.00809894525958,2.27428671335617,2.17801674437336,4.88679172588268,5.82243122514613,0.0,1.4805529363138898,33.4830205674978
KANSL2,1317.2316615153,863.067982964702,981.4560849726132,312.459262703114,988.9251203119992,813.2026777334248,333.333790253818,2434.55040840784,1847.28165754977
KANSL3,957.976235388434,522.829454956426,528.478137604536,280.996491027477,447.648286766346,530.6056584104609,261.883282755998,1092.37589669925,1117.5086960032002
KANTR,176.572384947584,66.0141319859833,294.230838619849,420.888264598771,40.1591334039294,60.108615693336894,32.624489840226005,83.9503830337029,175.458491389804
KARS1,2554.72082304483,6471.64017352172,6060.301040375551,3050.74588326467,5791.46476809957,6683.8895124202,3597.08247867455,14478.6419098844,4508.0229934524
KARS1P1,0.0,0.0,0.0,0.0,0.0,0.8650808789912758,0.0,0.7819602078574399,0.0
KARS1P3,6.66708707650667,0.0,0.0,0.0,0.0,0.516427070185701,0.0,11.6023457294697,0.465379448680124
KASH5,10.0138927303479,6.445387399280619,12.5859045340091,0.0,5.45101770784188,2.7959588772812003,0.0,5.05331753481419,2.46874805744695
KAT14,199.491889616329,368.346991795417,392.35123840072,246.8417459069,265.278364947747,430.593046316931,191.919861547096,809.797812931006,303.062729028006
KAT2A,1987.0002892491896,608.918813043209,670.741725507676,436.403047893261,508.4478877305471,621.935654699942,317.339025703026,1090.91562836354,2500.67519301882
KAT2B,758.6169669279849,611.319881523037,716.0879568714751,171.371166114831,643.633069882906,536.0918440575911,375.592860146323,1162.652675665,1196.30634072018
KAT5,1607.0298881372198,1973.1447675494296,1265.52589780155,925.160994835995,1875.6092435721696,2214.45649119196,694.429326574299,5283.58586887379,1649.6402253140195
KAT6A,610.834354993936,587.991135956775,1001.8848799774304,321.511867736639,641.1036958226799,1010.28776289671,444.9175907928501,1622.08684230529,1074.93950356455
KAT6B,354.73442551275804,330.366630394773,379.981783456396,178.260629701283,290.684019711775,380.361032804465,157.330478297159,632.860814564248,500.93233316687
KAT7,622.73082590457,1069.91835648568,1091.71569218747,406.974776700808,1059.14327652548,1199.96688191675,619.203402424361,2256.3091770946203,1262.55575891148
KAT7P1,0.0,0.0,53.50562751150471,0.0,0.91602406432911,0.0,0.0,0.0,48.78431085149071
KAT8,2453.98571066143,2303.66347890776,2368.39555816827,1493.1899323476596,2342.99470430786,2832.57469252216,1260.35130628045,5294.56072943077,3576.92609288466
KATNA1,435.77205297041496,465.284109327026,665.124278804098,293.038423663183,453.739153268344,586.251854878715,326.356069417083,1403.19594010693,673.409150271813
KATNAL1,32.456860364408,52.9995152121415,89.0902955848698,33.7973585135232,189.177019955214,84.49917785791459,27.5155777003405,159.515424248939,100.657934175124
KATNAL2,54.0459147352374,22.0784697496796,12.131673600005698,14.4493021782358,3.56776267494456,14.705413741875,6.93184957173028,20.0668197810577,92.15969313621048
KATNB1,994.7864092783252,684.386323591334,799.89686553808,438.293500854638,702.727452434886,892.0364496530168,528.523872178862,2277.92342212167,1327.10559907475
KATNBL1,593.64825877498,555.421882064383,737.568864488801,231.93677390731003,702.186692325556,570.868095393041,340.972135243234,1492.58036702522,1108.40936542944
KATNBL1P1,5.2918089012043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNBL1P3,0.7067776370226272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNBL1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4010859991194
KATNIP,369.2683555074089,156.081522817459,83.5201681306597,195.936808872245,80.8883830088584,79.9244728823761,36.5048982469547,265.306080716412,609.127747641616
KAZALD1,7.73698336502643,3.71816938316026,10.069688635155,6.09097887784614,15.959548490207698,2.91768187368876,8.898413051769019,15.0413657086101,12.2508398468667
KAZN,14.2747246749758,1.43824831866222,1.0821632986022,2.6662452521632405,0.672340002412063,5.6995722639479816,4.8769950403599,4.70825641686569,14.2894737786061
KAZN-AS1,0.496253593936741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD11,111.583009147762,158.803243931282,196.04610497579296,88.8282172950284,202.970297887983,297.967933668313,123.666648022909,380.17866556151705,299.245301678569
KBTBD11-AS1,48.3037719139239,4.5355910894503,0.730527946412468,5.54211076524916,1.9546976896464896,4.70848667510767,2.09265378979042,4.630238722239089,17.1004358283813
KBTBD11-OT1,0.0,0.0,0.0,0.0,2.0862775827284,4.7627508393353,0.0,0.0,10.0557050788511
KBTBD12,5.54921596791822,3.17677839810029,0.3869343271206711,1.12338852359797,0.35160807530409,0.960152393773348,0.0,8.7250531516408,1.6361530814953795
KBTBD13,2.28519417360646,0.0,0.0,0.0,0.233518683895556,0.0,0.0,0.0,0.508364543845678
KBTBD2,1084.92949060439,683.660085793736,843.638220964912,339.551505064575,746.70401779825,729.77707398453,416.831962420608,1612.2813555369198,1381.31006725257
KBTBD3,197.177730725385,742.8743340734779,649.745946008645,76.2363540254898,305.50485585651,747.471298472366,91.1934108853745,550.343728034686,666.911207477725
KBTBD4,354.013968308567,539.618503525174,792.2689856100191,262.444946147072,687.338590166875,721.142518229313,435.22177482855005,1456.98579693648,702.4854090626849
KBTBD6,33.963796345789106,31.7433173766611,32.655699652297,18.2339269253146,29.1869853809572,26.51350559438509,18.1382998165697,48.87295880648789,43.615397020174896
KBTBD7,29.431556650679003,62.9685247662262,56.8667332635619,27.3390508656315,54.7089244692688,49.7395290847893,29.7639933827071,125.348132156468,38.7637833709281
KBTBD8,58.64340532350661,102.859652518282,76.09536312072579,12.6937894137888,102.083196183667,75.13306077755509,104.120534588984,143.48345672627,110.813119045644
KCMF1,914.782841496606,2029.47066312807,2640.83101508958,843.787274741672,2232.94147174122,2067.23056094411,1418.94630616084,5749.156684465711,2103.2365821624303
KCNA10,0.349824424249182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
