,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5
ZCCHC7,4.463351930433801,4.195296970249666,4.9151536740056585,3.84244915109662,4.011574228825954,2.930485747940161,4.395467925525203,3.356591559198522,4.052414929748329,4.62033688358233
ZCCHC8,4.247808674421983,4.336381968973492,4.369312421878814,3.8806866628020353,4.175215883415419,3.2898944766157987,4.158405557291433,3.4843647903830544,3.7496216947736767,4.103542531952368
ZCCHC9,4.842954621999864,5.106376331722459,5.230682454734077,4.668674680654221,4.9419592118194675,3.862449036334621,4.182576355547499,3.883253483128516,4.106151907806788,4.684931117432293
ZCRB1,5.001562451863624,4.836207730042455,5.2586324280130965,4.746956774324845,4.865046716102506,3.5006389334688075,3.6633856708103982,3.8875070708334545,4.208798040258165,4.053138370258158
ZCWPW2,1.1695896728107813,1.011667389343042,1.1655021201417028,0.9973213612279125,2.0315942028244636,0.7936507917838914,1.0144088150607706,1.0049110331141495,1.0190596458596777,1.3045553989702476
ZDBF2,0.0,0.0,0.10646522157886441,0.0,0.0,0.0,0.0,0.0,0.1090075621379789,0.0
ZDHHC1,0.0,1.7209506642343826,1.299275407828037,1.4193574244817804,1.629634494314015,0.0,2.0614350547796825,0.0,0.0,1.4298324673212386
ZDHHC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC12,5.836876238918094,5.674152209810974,5.512951145253423,5.5066286812929865,5.63193543948422,5.008133064124121,4.869784182654656,4.491570661426588,4.564152804162804,5.044614111162135
ZDHHC13,3.097032224204033,3.3765106954481228,3.2993600305384785,2.675765021637678,2.6001693652926914,1.9031559782793412,1.9213813263092807,2.1615358559789244,2.4894428641734163,2.1497060642561396
ZDHHC14,3.348551327104613,3.4811007344830585,3.516207899012689,3.433765873501925,3.4507322678192978,2.8759177187894003,3.0138930707038747,3.1455223639475873,2.940654814227461,3.6246704086225057
ZDHHC15,3.0021806054444546,3.2248980362228243,3.5094691318339537,3.530992419707455,3.9280290990521354,3.7413734944600514,3.768178392060842,4.046328130644527,4.091583839588829,4.034245629717548
ZDHHC16,5.247561002354557,5.390439411039635,5.426944178738903,5.095970656436002,5.178652526063374,4.625989608152207,4.585764222721712,4.709307740113497,4.306422425093887,4.887540860888453
ZDHHC17,3.835955329537829,3.8325565589478834,4.241696497168176,3.5760736752230504,3.9117603467394884,2.940723822838491,3.3215598257475243,3.1368446719283867,3.4287982421464482,3.9138529024918047
ZDHHC18,4.984416519821123,4.99332130268081,4.816590764646445,4.235855387705298,4.427103392724146,3.8053873121100734,3.7726629156138656,3.3361185104364086,3.4761911364947173,4.392246944411909
ZDHHC19,0.0,0.0,0.5441487360192124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC2,4.777045942414494,5.071556669462349,4.704190151518687,4.6270173407267885,4.8805035408888005,3.2379176987532903,3.349485160664835,3.7136845204954287,3.9483065267670843,3.355839899119597
ZDHHC20,2.560810748413744,3.505903501223119,3.8196366821828636,3.396497879036236,3.2939409820710335,1.6334635463263574,2.4418171596157903,2.725383359452546,2.6103425665574593,2.9684607843294173
ZDHHC21,3.784254176360963,3.5131364563753085,3.680438650235123,3.6833321689028673,3.4777759191974007,2.208471613907552,2.7291686946261247,2.4467930297800424,3.0105281504686845,3.37249743466771
ZDHHC22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC23,2.9097086029017474,2.2680716356986,2.912333739356649,3.3562223471897834,0.0,2.038720404984236,1.0721928547556812,0.0,1.838203513278162,2.388610154446672
ZDHHC24,3.7440586863586667,3.1933696724261433,3.375013289354451,3.0528842390623403,3.159100919418666,2.529276652978276,2.8248159626222598,2.7636851413440975,2.466108991784361,2.924299168603156
ZDHHC25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC3,4.572862001508263,4.546539122791412,4.316883129615486,4.420907642141545,4.433132285162818,3.9538408294251988,3.843907908707511,3.780650675510222,3.7323409166916384,4.237169213879926
ZDHHC4,5.53397633581865,5.267898152542233,4.889305697979806,5.458639810217039,5.558545461763794,5.656233778821077,5.240186806532167,5.237534486499172,5.072070012497755,5.340200440044161
ZDHHC5,5.918738033384323,5.882187523099143,5.828818393293734,5.678455810480394,5.751756661512205,5.192317294994432,5.250710585310744,5.296529969639297,5.321725010961518,5.431278860300326
ZDHHC6,5.223370594747337,5.141485689298165,5.420835010859117,5.373703633335225,5.296832533194585,4.843525655158204,5.003867001480263,4.902626503675498,5.076170561888743,5.26187244460134
ZDHHC7,5.736284354393864,5.9164662656130815,6.308342654456223,5.464110280980023,5.860733948910395,4.309117763627206,4.265842474617842,4.402826829501017,4.27454105614768,4.377470357287
ZDHHC8,3.406881806990859,3.5048869464721917,3.2106176014304655,3.015207271802336,3.2248835778005502,3.032419790125072,2.607815444877697,2.6661219258133597,2.7998051195422313,3.1872242665866564
ZDHHC9,6.019766714182389,5.783750114575107,5.769859919030299,5.910649672768153,5.921005284314473,5.7346699967997266,5.44071219443908,5.6216820606120095,5.575659980327012,5.6753501919944425
ZEB1,3.11344817890155,3.002176153783697,3.6556934907988246,2.949670722270815,3.316318929368413,2.027785364395211,2.43253576595725,2.8823997810973325,2.9006767957863233,2.8497835236847995
ZEB2,3.0410685335940713,2.889888301379888,3.4533564359736526,2.8243172762477013,3.212952323347111,2.2098837602257038,2.619705324225065,2.844149641909638,3.0235356289442037,3.0338070604010445
ZER1,5.517657271888644,5.276166906439107,5.172980080265827,5.415737727744268,5.400245299527293,5.222240378938251,5.0872943418819885,5.153287663489254,5.042428920398934,5.441673403583276
ZFAND1,4.109331382703681,4.394862071206932,4.504426804017589,4.732523662874719,4.8508987672556225,3.559693000672919,4.337505427023997,3.7770159414132745,4.4767650260421465,4.37319561546958
ZFAND2A,6.89187894959026,6.428364676281065,8.048132311286523,6.230131109116548,7.387817064990314,2.3195445684960947,3.0422489243248445,2.2870204537593404,2.449497757256494,3.2701537421568485
ZFAND2B,4.509766466370951,4.56415089243255,4.900029149823124,4.383581087236123,4.490740537421281,3.8726965136556406,4.341633640108858,3.9962591028452685,3.8237298250034177,4.060880835495029
ZFAND3,6.2617131985072785,6.156960035118013,6.398777039276481,5.852812420078418,6.055301419945621,5.680004814770198,5.577449618575033,5.64550564784704,5.76521966968496,5.846609704076452
ZFAND4,2.7528030394384566,3.4008011467190893,3.567308138535961,3.0396310190711757,3.404727695125978,2.2476349968289355,2.0703386318429615,2.000375926038883,2.3241267067297344,2.9885931395341885
ZFAND5,5.633613634161255,5.750469569497031,6.856006486809474,5.748994443541048,6.178823577146631,4.622121547870982,4.672180190367813,5.13192369264135,5.138186900088975,5.431743503266645
ZFAND6,6.384841643066911,6.190950550903133,6.528597805187937,6.188012818085241,6.175567573297338,5.666006700015438,5.965005373680778,5.84146353220295,5.988066767866697,6.2839014158108295
ZFAT,2.2218758206217006,1.0305827076054903,2.049816980123124,2.057332791710117,2.307811514483642,1.4133455485733246,0.5581986701374827,1.5680962650074866,0.29576525101079754,1.7231217106605037
ZFC3H1,4.55873125003189,4.4285285602646765,5.029606503076518,3.2911544635310737,3.3884711664750427,2.911407887588628,4.5013230823487484,2.6791414665954254,4.077248515198612,4.565086400560164
ZFHX2,2.2990413137332912,1.403786515775297,1.9875313734330748,1.908891205994362,1.5872831038834614,1.1886574995911057,1.341585099154095,1.200267980465863,1.275001350710268,1.677724538306337
ZFHX3,2.541834299881596,2.303054943127248,2.8325232984147606,1.8953174643101853,2.3390517386005647,2.0846913615347873,2.110154990982688,2.556430843199861,2.510239177453857,2.8137503669770743
ZFHX4,2.8816992693454915,2.141648339935755,2.4617980059362887,2.6482556741151577,2.7647334850572625,2.243632301836618,2.4048696228938784,2.5423680176957544,2.534206896993324,3.0478511187707555
ZFP1,3.4838271581374336,3.2739960208688212,3.710428075011657,3.514799048921665,3.4139141994910815,3.2049053469228874,3.4878709544935087,3.2773376640546728,3.1627825331391697,3.465209552618952
ZFP105,3.8737273976977047,3.6850615148580586,4.315710159112764,3.214074059610411,3.6976337395452887,2.7741202973614563,3.6797822103970366,2.8850106774755937,3.587243814199091,3.9563121074541368
ZFP106,4.061019875817884,0.0,4.025333165634296,3.1242055210411155,3.590860756481054,2.2282719557498134,3.304807796454623,3.1962896254139257,3.4418946419549785,2.7314780912770393
ZFP11,3.3363372132207756,2.8223508873322354,2.833748084029985,2.956585293532438,2.9432231988971034,2.209909828767263,2.8082858328919107,2.5950390350746555,2.405514328862922,2.654054282692715
ZFP110,5.155200825075092,5.0195970395571825,5.39156466302153,4.611305510272932,5.005247643003523,4.221602564592184,5.115313491406773,4.2943118418310675,4.667682997571651,5.237812465127434
ZFP111,3.342329481528695,3.504117205258185,3.8530700746278823,2.797275377225095,2.951297484491326,2.7684533064303096,2.7150012292453165,2.4938554107746507,2.8567012658204396,3.3335233749548845
ZFP112,1.2791959982475645,1.525560448188999,1.8833254035336568,0.8416166740541486,0.9375559100404389,0.7202374151511736,0.32639310901702956,0.7012664733126954,1.1317833959593546,1.1997058207544902
ZFP113,3.3544845434697845,3.6573799327828738,3.9754607472738357,3.7461911071902017,3.718202654183005,2.675718840642933,2.693072364173945,2.7389617405978712,2.8735184062898664,2.7007264468478565
ZFP13,0.0,0.0,0.0,0.8335041221222013,0.0,0.4649652226433792,0.8414307312956092,0.8206340552798926,0.0,0.8588025746620196
ZFP131,3.321609607229421,3.5862922840216678,4.332276280631754,3.463370600909433,3.9078221161667033,2.009251735012328,3.0904219627444807,2.8685273275206185,3.141708045630669,3.215000592261573
ZFP133,3.582648307285255,3.939081606656964,4.518121059027671,3.877639822760501,3.7773261790589228,3.2901129766428476,3.1742241740867105,3.2281714620839623,3.1293464825092485,3.5737004631210914
ZFP136,1.6221305769460592,0.5876383033009452,0.9608655060817892,0.9298948929593631,1.8878453190200117,0.5570864407376809,1.7618384174417918,1.2191093038668808,1.2319402583528156,1.7662190903329231
ZFP14,1.9873966058632297,2.4329592109048415,1.7446051142664627,2.1576947210372737,2.3517022581783746,1.3214250897361615,1.271097152219307,1.965330625293655,0.9879708043410087,1.5477093283254655
ZFP142,3.785441763496666,3.7526161264920153,3.9424064026790804,2.962828015337864,3.2757097207118298,2.456867386539363,3.0681597437987733,2.428639009838686,2.589591629654383,3.1588291923722336
ZFP143,4.252841532385917,3.9328354822226004,4.277023989979838,3.611042867355249,3.938957413743137,2.561306462675901,2.9382344408965624,2.7194045825279,2.96627527305602,3.247919195931398
ZFP146,4.810608186140768,4.778190338097164,5.144289063026092,4.682897720388745,4.64553020598326,3.4520163267602113,3.9041563291543837,4.4622373614353235,4.553002512744293,4.392815934872253
ZFP148,3.399483396445745,3.5675667550818524,3.9788949773360747,3.5864380410999273,3.7826305749246854,2.3606369112268073,3.167882223324611,3.072063044855139,3.4841487647206777,3.374622373523624
ZFP157,2.6119378574661782,2.6251131254999933,2.7365428442768307,2.4094281317960466,2.7765874600604428,2.1186478389320764,2.651069589905465,2.3348095107709255,2.351846014729304,2.7346438521564442
ZFP161,3.043667118971333,3.1916585434568847,3.785885583788999,3.002927453417237,3.494437543794098,2.6936879797022177,3.0880612318113405,2.9857693490958557,3.160353891979606,3.3130928901718786
ZFP169,2.620038508358221,3.0042149386927366,2.5884748536225266,2.58936463871744,2.652145847429559,2.3140939312617568,2.314653189090845,2.2521321429927976,2.4086233774141776,2.5845826519854724
ZFP17,3.4778393373285623,3.3808171991626805,3.818208596579411,2.894013005824824,3.416836769678913,1.931712315641794,3.104783857164856,2.7773846952590047,3.105553745580786,3.350985356125572
ZFP174,2.7124507698231914,2.570651269223124,2.7655667341646297,2.4134971838866037,2.4017543016263265,2.39217940054084,1.6785616497153582,1.2741331437907029,1.9004297141959567,2.0905856664371063
ZFP18,4.144555658158463,4.2884132669590205,4.271289454647906,4.233250772439135,4.1322328234892085,3.823202695523677,3.7642334320645534,3.888445349740797,3.8894635427479676,4.123816904504393
ZFP180,4.3109389330262236,4.50137313034414,5.018903068968333,3.7310929512909703,4.203397894742019,3.084479915735891,3.5023010919343363,3.0583839344785795,3.574925879732559,3.592326043468919
ZFP182,2.317674214176684,2.794307085634264,3.0144216250094864,2.573117368400728,2.760243180792421,1.5923847597171903,2.3994168585343996,1.9113502863002352,2.7993115869112906,2.53494102504328
ZFP184,2.364619986631414,2.023266382621362,2.49542387598528,1.0835402607607603,1.3964612660717675,1.0561994801907317,1.6281604341474156,1.3385949870022713,1.2692026714413651,2.2825541003657834
ZFP185,0.0,1.0422748082428976,0.0,0.6440175303890555,0.0,0.0,0.6610997281408866,0.0,0.0,1.0664085236939904
ZFP189,3.585581775015467,3.6277841540892464,4.413204376339168,3.7833106712525537,3.7089455672939238,2.326232385858418,2.527244312787566,2.407888635140186,2.7143384406261952,2.860870222639587
ZFP2,2.7850647511475692,2.6912001111652537,3.500796026967172,2.5722436330595153,3.373950902352777,1.8811600139889706,1.951288098139795,2.0194844421820157,2.522023004028938,2.3727198075030547
ZFP202,2.6267150100640837,2.659680114126023,2.7358090245266693,2.4194238465889235,2.079758754394906,1.7411654598341646,2.2026652140797474,1.83934368894004,1.7996707038614743,2.060952968153687
ZFP207,6.5210813891956505,6.346236795781099,6.541334291045216,6.360628285865199,6.265463251419872,5.33675985197335,5.615312490645761,5.4970916002851995,5.834509109008364,6.021849939241486
ZFP212,3.8182226774069714,3.754792160013277,4.072697778038061,3.334565041383902,3.7652097293250586,3.337448074263028,3.489409039126589,3.503342509252625,3.1964463022002105,3.852697133272179
ZFP213,3.9932752536149714,3.9189972966744517,4.149688772523453,3.5076666890932096,3.9253131211183296,3.7093961193808154,3.762945406132441,3.708558005797379,3.4963031381630847,3.9547564266314708
ZFP217,3.676066558012943,3.458756527822465,3.995002056765607,3.4404340894027663,3.719790163425421,2.7747362429603997,2.9930010268324843,3.059968154124061,3.248995233872347,3.5525297265531512
ZFP219,5.293889158296705,4.741312525548895,5.373334791122037,4.58433019014577,4.632941234104926,4.181268578723409,4.5831560090008265,4.142677230849134,4.120616935196554,4.703805093007036
ZFP236,3.697243321112276,3.676748760752716,3.9485661637089087,3.017544707741019,3.3045803957739732,2.5595071021110223,3.0549127918206676,2.6324049790914623,2.778180748150875,3.395188568147046
ZFP24,4.594014882978113,4.457314578481767,5.004969825871309,4.529688266511942,5.003221355576764,3.526740789012485,3.9641637282821827,3.948436081990838,4.2376682240075745,4.383058701700325
ZFP251,4.009414204318294,3.819671113718686,4.08899105838963,3.647669980358193,3.9440474837611803,3.0730095898343444,3.1498820985244325,3.420277056785221,3.2172364249976586,3.5980965152119055
ZFP26,2.760589342815684,2.9251805202474945,2.925845370233612,2.7074422784887973,2.9140652979570936,2.002028538301331,2.7981886152445026,2.257568385015144,2.489857352042117,3.0664669588704196
ZFP260,3.891442529550609,3.525251886851589,4.157212155763087,3.488187701318686,3.7313052745359028,2.966465678581453,3.361482051248039,3.3805702615883604,3.530735355533529,3.6585939591173102
ZFP263,3.4468849951529035,3.5958290729498725,4.177243210167172,3.2710440593442884,3.4624166538763466,2.027866842445666,2.9557123605539966,2.624154246899621,3.06175349001078,3.422269035140288
ZFP266,3.7946982691550404,3.7660007983779336,4.166619765097469,3.747540304445507,3.896101446559435,3.0870637095898785,4.131624373928995,3.793407737834886,4.129278770045157,4.015251944491693
ZFP267,3.1465540866060424,2.9840497467830516,3.073203298169671,2.7497490402649007,3.0150956103122684,2.851735119761722,2.933139634916629,2.83263789110202,3.019032900992071,2.6166395174930357
ZFP275,2.809098199082427,3.53503583999273,3.1944805659738282,3.10435477210122,2.8106897431542,1.890805552406523,1.9320252369162736,2.0655745000118007,1.999264911583161,2.5971886181885857
ZFP276,4.2485221192050036,3.8884351543630373,4.5269107067392875,3.5078362175542446,3.8011483206252294,3.1071524018766614,3.4002770114993717,3.155532733040159,2.8925614105071675,3.924610533776043
ZFP277,4.310792614931639,4.173991506987905,4.657684678898754,4.565787411780205,4.415682073254695,3.590396100013475,3.809127742463917,3.8079410157883884,4.25714853543671,4.307873084406847
ZFP28,2.80099649257628,2.332640644151652,3.330122648651619,2.361568848408081,2.3459579277981932,1.6177760702355581,2.5907896072598473,1.989242994731867,2.071141787901229,3.1401330117950192
ZFP280B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP280C,3.1017857735242544,3.3183623643537254,3.2662377785938124,2.644973346475364,2.656846060042629,1.3422565400489734,2.7327661988911847,2.376976628933266,2.160015375867901,2.547344414471605
ZFP280D,2.797725287980318,2.696685678155448,3.5758798138808348,2.550326507456538,3.058501511617408,1.4491841336879374,2.347385662578203,1.7052586605614708,2.6098408808055282,2.5971912652606237
ZFP281,4.453465043388253,4.280352230610131,4.919928669464296,4.37562300355001,4.654790262955096,3.567708735292552,3.984030359457082,4.086141440098025,4.281289917209009,4.305112358854473
ZFP282,3.2914468945966355,3.434962934703916,3.628212881047572,2.9395898624662307,3.12184222223689,2.7311995357308088,2.718935570206184,2.984730225652138,2.6241276592807137,3.043110867070842
ZFP286A,0.1942738849350462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361314238318764
ZFP287,1.7597010093763876,2.241104360901613,2.546783631240706,2.1584679405658718,2.452164703943122,1.483000998435671,1.4325613119690555,2.0518271117475293,1.9991567356048674,2.2622956760403334
ZFP292,3.0402456273873777,2.828670545177871,3.653405452512306,2.7005323847271963,3.426832275463797,2.1009033910361694,2.743072101929766,2.2390304299140755,3.0372370795328685,3.0582039176673126
ZFP296,1.930356494717777,0.0,0.7845998089190723,1.2074799864455603,1.2174911500102792,0.0,0.7797640358201909,0.7557742651361635,0.768571169728247,0.0
ZFP3,2.8719230322655602,2.3698409886180896,2.86957120758477,2.8706763583031214,2.86838280432936,2.145579953316892,2.636395953357125,2.5011133715894593,2.86795442990719,2.760720488362055
ZFP300,1.2965456251783432,0.7160661679876378,2.1299405508504017,1.6965755692452251,1.825256549813098,0.0,1.9813822437594948,1.1252561770018819,1.5473369668562023,2.0493821333977387
ZFP316,2.1991782056058375,2.123971371831939,2.4473467459839195,2.5596766552934107,2.634420629655575,2.112140774959282,2.523140838336721,2.9697042138825225,2.3904684309375965,3.013051845584365
ZFP317,2.8647118483383767,3.172461730545161,3.7928115870877974,3.3946137832971868,3.5626287267211776,2.028936140750174,2.826012209816328,2.7425147315439005,3.259698601439904,3.234172791953479
ZFP318,3.5779753547769437,3.3241946789759487,3.5516903642989655,3.3523333983405004,3.3209316035517134,2.6681720742528587,3.002370859235619,3.163843116077257,2.8796575683120764,3.315863082501382
ZFP319,3.5616454289354635,3.4314080047535196,3.5067129261193735,2.5303045491872624,3.4174520730607427,2.8235890287659124,3.5560943308436204,3.277737614250661,3.0151747216866585,3.681588429800101
ZFP322A,3.289267473946933,3.1813263260864004,3.6788457807886497,2.9693966607936013,3.208526764730489,2.2636298471035614,3.07291173396923,2.4708060147028266,2.9431526839160194,3.3373042123172767
ZFP324,4.308406910494679,4.266868590755525,4.110290719754416,3.2763146678499466,3.7821202599552954,3.6884304129284198,4.0791353106122195,3.4866963672016755,3.5318847296088838,3.7677606970534625
ZFP326,4.027787502482429,4.180569482109795,4.247539641959841,3.3663074044654855,4.354460785098664,3.6495038149962644,3.848301744875622,3.8248115166293446,3.415521674460348,3.835723929881622
ZFP329,2.4339196576885875,2.0713612505972443,2.435961939405196,1.7118683008174556,2.309195571305732,1.0996094813417074,1.6715863725981674,1.1892657323932476,1.7607121448987255,2.2998358074552705
ZFP330,4.359328629691013,4.52340083035018,4.739862327620373,4.156184032957081,4.170232403292352,3.0101511584240006,3.5297507168596898,3.715890241070752,3.6045980010022025,3.8362869833981907
ZFP335,4.822439871255455,4.468336182352592,4.8671315032259885,4.070291638305718,4.316681633341163,3.562002400082353,3.8011716683742938,3.3125310293983765,3.3531770361262994,3.969580181892011
ZFP346,3.4305669828642196,3.437381939639593,3.4461485252295616,2.663241485442368,3.011065073930799,2.45754130827765,2.7592570362271123,2.186151867875932,2.7092637897719416,2.8320602286838534
ZFP35,2.5227201242984325,2.4087585674721974,3.240500421239416,2.461779076040675,2.5294148997930823,1.6586039846994245,1.7737712837794388,1.1205432566162137,2.021526255104062,2.2242499126347846
ZFP352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP354A,2.860785147649613,2.7568160148641274,3.6250186730715828,3.0393612948200124,3.0833744660440154,2.333385212898391,3.2770403949405194,1.8842923737193544,2.1655638963538046,2.6921168102268944
ZFP354C,0.6853450855925567,0.9802159235006088,0.8626651075401289,0.4167244277375509,0.8747453962473384,0.5272582985316734,0.7614466478235736,0.7242651722727037,0.786362466471284,0.9998425558784424
ZFP358,4.297593435244578,4.069798780291902,4.344138229092693,4.083109484003623,4.238190257903161,4.505158968719976,4.044361370284597,4.179771243262089,3.500838680218766,4.066722126183729
ZFP36,6.401082752028348,6.504671330070105,6.941613889911874,6.523809076135725,6.84239351077726,5.450591526568201,5.573109099884609,5.417088910480732,5.660590972939724,6.57532605521524
ZFP362,3.439691486007005,3.527619186485177,3.26599291457311,3.197221129289959,3.5968429747347535,3.8019864885294856,3.5880628167449413,3.486043381857276,3.6120002720165605,3.930825443747254
ZFP365,0.5881687753594705,1.7443556578244688,0.8422951566878464,2.483518406763356,1.701906894695981,0.39371038473328823,0.0,0.831510081044072,0.2351749834230979,0.5865252731106704
ZFP366,2.53900180896032,2.488592627658989,2.5428719216956197,2.5708688370171324,2.4800575723699714,1.8341799320182404,1.5330464006000908,1.8959743457324616,1.8013512418602415,1.76317013229955
ZFP367,3.4759875998102534,3.9501173943920755,4.256794867272948,3.668486800303165,3.5337639286278697,1.547976632325729,1.6096715318926915,0.5818544402847536,1.5338551356845873,2.954751215658297
ZFP36L1,6.974465849871638,6.547230882008183,7.211215614478006,6.960207805560606,7.272707533349507,6.788078514535166,7.097292479259883,7.196782437850496,7.4931092746557,7.828995896786274
ZFP36L2,4.909438617117028,4.941344463054908,5.467170238366688,4.623982706795129,5.037474981075142,3.9032520826648938,4.121172916841186,4.6666031256901155,4.036172294544322,4.586545691365869
ZFP36L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP37,2.54029950475819,2.5120466510619837,2.5793690008851624,3.857506548831782,2.570740111039448,2.5123166795229697,0.0,0.0,0.0,0.0
ZFP382,0.6995245046616857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP384,3.6643759876534987,3.5568181546549718,3.259802106583135,2.9176413073489673,2.16526289789764,2.3441343040709786,2.4891604979064064,2.518088303116332,2.380149927118913,3.1792542860003774
ZFP385A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP385B,3.5817881459716663,3.4331670032801296,3.8350451851818277,3.592241051723467,3.6387019580319677,2.785152386888016,3.0124918039784205,3.3931931969276112,3.481958192749021,3.658186952823577
ZFP385C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP385D,0.0,0.0,0.0,0.0,0.0,0.0,1.2145390340465108,0.0,0.0,0.0
ZFP386,4.132280093076435,3.659048143196855,4.244808649985862,2.887848075595731,2.9923144411696123,2.7611760805204164,3.465642520006369,2.3090808784286443,2.9868826443226064,3.8937362915816327
ZFP39,0.9230191495280786,1.5209500883441036,0.7911895830131367,0.4551479878463274,0.6404173547641278,0.8669512576432271,1.7048640829919723,0.9077247804517123,1.9075364297361552,1.5977659497872487
ZFP394,4.261626627068678,4.202851662502571,4.530174799006347,4.272856209202776,4.335577823640299,3.369897817956435,3.4332403503665887,3.872418537151999,3.574356376731067,3.9157456849489014
ZFP395,4.111468436791426,4.133737984607196,4.176371945145238,4.266215843791943,4.352606020476046,4.153087123335641,4.369289199053406,4.139413583427749,4.2541147131652846,4.10976113560652
ZFP397,3.1165820551195313,3.385043025717317,3.2146362956746595,2.152433247699597,2.822936555956158,2.1852467596591816,3.1881951694424364,1.95159506321775,2.9031675292698997,3.267230999530225
ZFP398,2.0395430059915443,2.8683687973448273,2.382397846483086,1.7178325301108093,2.3798051874584147,2.045983355834164,2.124077715067284,2.198342504469571,1.923905514592245,2.3873745593773905
ZFP40,0.8226196385249629,0.3508045634554,1.7338126458183234,0.7834011380317167,1.4668569888190475,0.5754647136833011,1.2475613426503185,0.3444686282185279,0.8167969212871367,0.6022946165165834
ZFP407,3.1080705705575036,2.6787386779316775,3.240332625065442,2.602680663200454,2.9132175585521467,2.0975930651634935,2.2921303290080592,2.150361314893264,2.3615587352153304,2.3810859663868404
ZFP41,3.8393021847438944,2.855527031388122,3.354341886775954,3.019551097754234,3.3307290661183915,2.6441606334064005,3.351609471354213,2.4941786934767447,2.8077898685111613,3.311154040409009
ZFP410,4.281167104321456,4.388385335950499,4.933842790074586,4.168093692612597,4.561499097712727,3.811732608336788,3.8069571015414185,3.7711819919024467,4.031562422086448,4.13563703773025
ZFP414,4.904764843504138,5.036172407899194,4.813733550929475,4.526382332982991,4.38115396645272,4.482182552618875,4.68517580371953,4.359509113718728,4.501000874702628,4.896685229730288
ZFP418,2.4013508946327295,2.217869827987548,2.6038526776722706,2.481919467588593,2.3070216934572105,1.7750470357071346,1.7342484976730304,1.99951746408664,2.077886757844841,2.543635149281525
ZFP420,1.6469764620563392,1.8370121907352315,2.17296999937615,1.6140721130516833,0.46655303836737044,1.3106757540883958,1.7408428599648207,1.1977143731040492,1.509856489887591,2.1719939328433884
ZFP422,4.7668658303652505,4.72079379607216,5.1849907674544315,4.506466682534668,4.5754020097539,3.8231480247587366,4.693602706326198,4.119447168268159,4.406516325218976,4.847747374090538
ZFP423,0.0,0.604712991632567,0.7603819580542738,0.9814943146248866,0.8838443881849999,1.617887681023577,1.4723722850530054,1.240869058057891,1.4048412103367132,1.2782738860874059
ZFP426,2.3475124009963086,2.02471878900928,2.5363971887891816,2.07684115896923,2.0747784743376854,1.5117178653118073,2.023276842874493,1.8602326292620852,1.8178641556404445,2.4600180899976896
ZFP428,2.774685839847167,2.9675201761185277,3.462043015302205,2.5698725182321973,3.103111949728138,2.5426639388167573,2.6545127016793213,2.6058862403988967,2.65367931933267,2.6342430473631295
ZFP438,1.4888525814756726,1.132661320382318,1.7654502562365946,1.5978073397365917,1.3860017904540005,1.3118620005157011,1.2653229854645294,1.0587779146322345,0.9839246804043643,1.1510350685121957
ZFP444,4.898447856441221,4.476217236954116,4.86514226012997,4.773142054756988,4.586800867363694,4.191695056551799,4.2115507404297885,4.225533940940782,3.9027703130448743,4.405672430775452
ZFP445,4.269034840748858,4.155740688752657,4.774372190028489,4.046202562024621,4.330436306243679,3.0141266211741744,3.5785715096011015,3.4319570039324767,3.8305071444183962,3.899651662506633
ZFP449,2.0171040003102276,1.703533296721165,2.075320601972771,1.4315156511790414,1.82227284028261,0.6526295402765606,1.0985413740081347,1.289483580737638,1.583635383609608,1.6789994664031698
ZFP451,3.609412030753289,3.653990732169577,3.870867812498305,3.2141923695241204,3.5208788206398527,2.8437577722531646,3.4130495389810616,3.103238134871243,3.295978571252414,3.6860320055235736
ZFP455,2.474106535038981,2.485264951789018,3.1550489721707042,1.4197636341438291,2.439475499272881,1.0586233833226735,1.9202662663730095,1.9839334648293712,2.3048715151876387,1.902439711314045
ZFP458,1.2817078450243908,1.0405624009268502,2.6065532560456,1.7037254895131055,2.0661079420270867,0.8607254157070665,1.2650330301748358,1.0338450761507185,1.5482907826942303,1.1555961791729075
ZFP46,5.128712065269086,4.525646170294331,4.919045070544458,4.636431201251528,4.4865813608054586,3.5698426650267114,3.8151890915302777,3.8081192287235974,3.8588334895534553,3.98220704201064
