,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
RGD1564548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564614,4.855817481398843,5.600740648704354,5.62473209238692,6.203142916350335,5.917120442459526,5.888142271361076,5.482921589276606,6.141277115982697,4.396464040272248,6.10164208269635
RGD1564617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564664,4.1186679150131935,4.475148603304764,4.596150178685795,4.5641928644303045,4.2835017556899935,4.071235327677385,4.555807979100845,4.173489856742691,3.5540524764070778,4.006431512619674
RGD1564712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564804,5.220811193594483,5.370989527626884,5.543921046126128,5.762218980180247,5.675272062908278,6.200653457753707,5.7817240274785595,5.933474866522359,5.714922906137232,6.139908018473628
RGD1564807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564854,4.6673982923247985,4.85006459112356,4.9272491747407,4.975449129888707,4.807777558905138,4.7382359327676795,5.132535213640244,4.845564015061898,4.423787145806774,4.803727675244571
RGD1564855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564865,5.323685868961987,5.0779543430229825,5.453361690218254,5.270765736400449,5.617346634653323,5.379468162584463,5.7330012791379055,5.613955779724133,4.468424049763114,5.824705637224435
RGD1564887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1564899,0.0,0.0,0.0,0.0,0.235807071703758,0.0,0.0,0.0,0.0,0.0
RGD1564937,1.2659731021596625,0.0,0.0,1.0508839159241798,0.6557122252736955,1.3351418885048152,1.074340542429382,1.0586272046226308,0.6522822506593258,1.324898114186601
RGD1564955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565033,3.3780011023442102,3.5400717080259323,3.510963907711388,3.5013845244799673,3.7117237555356475,4.207235374884594,4.009988331719874,4.144368583817253,3.7522272915638957,4.019444092662008
RGD1565059,2.3557632805592332,3.2022515181925666,3.2428197664255842,2.991031313467182,2.8062061578837434,3.4664529962925834,3.0638093808241154,3.036010852579613,2.536101110359562,3.1040176710312446
RGD1565071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565222,2.826580784026081,2.864716554946708,2.764923468345992,2.837622506926174,3.209061003956401,3.4175958469676644,3.735145188362855,2.8836464208888617,2.9513575520882265,3.616095946389014
RGD1565323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565367,0.8733265840965894,1.193535299370589,0.9166451050521386,0.5696075452409204,1.4268934658384265,1.593415403486649,0.6083976635712854,0.5979374228980673,0.5653297823320005,1.7689380773638987
RGD1565410,1.7017992300939646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28111150902849347,0.0,0.0
RGD1565472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565498,2.9520209037681333,2.8794061111803617,2.884112492771554,3.0994966314937953,3.0732381060335667,2.866263836792883,3.3244547137700042,3.9486590494506233,3.210703265245138,3.6552982359840867
RGD1565611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565616,4.56583870822152,4.609257402229535,4.645317362048499,4.750274285828776,4.987670194314178,4.851095245484426,5.285696094366252,5.370664166422609,4.712289674919243,5.036922383449957
RGD1565617,0.0,0.0,1.8081519695057942,0.0,0.0,2.47659902199497,0.0,0.0,0.0,0.0
RGD1565622,1.0183185185798178,1.6401608773737832,1.8879147535956908,2.161009640835729,1.709024595233138,2.01700006706176,2.392710456857177,3.046176113342958,1.4884161751374703,2.4980690699351915
RGD1565655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565685,3.550602761058876,3.5394298335823167,3.7363698962384086,3.7781185905449197,3.7263786978964877,4.095909564894908,4.0815021260722535,4.505496962920204,3.7180116332555775,4.0714531732445325
RGD1565767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1565784,4.581889243806123,4.627695218983189,4.600610968572463,4.607115742720988,4.924648192264472,5.124964056785258,4.934864605848152,5.3044183561775515,4.809081729585095,5.032581565605393
RGD1565785,1.7818715253742976,0.6403648565549186,0.0,1.7096404620387815,2.1079007984956397,1.7139466783358075,0.6609427330756158,2.005733555639668,1.023200292883344,1.528238403059622
RGD1565844,0.0,0.0,0.0,0.0,0.0,1.3772944942799166,2.305043381471231,0.0,0.0,0.0
RGD1565959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1566006,1.2885586849093165,0.0,1.3361671703979716,0.0,1.3682396346511014,1.9242514536735968,1.9415733099813126,2.5593362422150134,2.266088388932434,2.550169511671259
RGD1566099,3.7134704043255486,4.118094407095104,4.098637805983961,4.246660140155141,4.53553971162249,4.368742299985878,4.336431376384609,4.362766574171201,4.2089212632159825,4.40722691056826
RGD1566138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1566159,0.0,0.0,0.0,0.28447145977109156,0.0,0.0,0.0,0.0,0.0,0.2789534135124644
RGD1566225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1566265,3.386298654036951,4.199260705015633,4.281006783694206,4.373291065748563,4.509450771450805,4.998996352102615,5.005944022239272,5.321086292399652,4.262674734875246,5.14284363285772
RGD1566337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1566359,4.07053536879905,4.492848224092971,4.291418907008806,4.256242395501897,4.973856206917707,4.899474988754353,5.270475710028544,5.061206813219549,4.111880609507087,5.052080259870879
RGD1566373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD1566386,0.9579718942285786,1.0792748146025077,1.8180732414764817,1.8629217281896486,1.4194921915453886,1.7393120916766667,2.4411072701109884,1.7843584923555884,1.369002657635219,2.2587895092729764
RGD1597339,5.613418359029266,5.471289353595533,5.837114275740445,5.626606301438646,5.860319236773979,5.927056300422646,5.96064557741866,6.2368826686501935,5.725675207373093,6.156305122423829
RGD1624210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGD621098,4.0171989182768355,4.122513859756869,3.7257362614195655,4.0101662099322715,4.3900790175739415,4.325876050798611,4.225279189658424,4.317295402142869,4.095629141824616,4.263177728521469
RGD735065,3.9606270904249103,3.8395838518790897,3.9036923768985847,3.492345673358169,4.004616990890049,3.6128174377761586,4.181432755844013,4.308602314476095,4.0010031039022875,3.7236674917709474
RSA-14-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT1-A1,4.413415648857063,3.856452059727596,4.097243859017802,3.7657613920430335,4.280605141213103,5.2629633400462446,5.125207993681061,5.73948683239358,5.099056267995601,4.5770667335034245
RT1-A2,7.318127305776549,7.475559954488935,6.947975086055059,7.123932763612832,7.20733299276319,8.254097307335313,7.140614965641458,8.584316020394319,7.8951646633217525,7.767838227097176
RT1-BA,0.0,0.0,0.0,0.0,3.2944812612649823,2.2432278794112808,1.6154504533643184,2.5911566091490053,2.485097683374431,1.8124943862431173
RT1-BB,3.44128144782218,3.3100732536574684,0.0,1.9450148365207258,2.5505062007220367,3.667835698555194,0.0,4.283630734054464,3.9009070460939874,1.624910016356855
RT1-CE1,2.9412356926709213,3.087818851450859,2.665478807598653,3.116980043868793,3.4124542666113924,5.076648746450036,3.5416028666866723,5.506481804683764,5.227086842229669,4.146250637819839
RT1-CE10,4.007868984630935,2.531395241692814,3.999031505959495,4.318013600260623,5.086503951488262,6.168185938295452,4.251983598194961,6.124883820703137,5.385717333683271,5.958389704993801
RT1-CE3,5.100433285596741,5.13787879189572,4.585655950140621,3.9650291832399733,4.573593759627809,5.8144936932099025,1.5279808599589968,5.965209584798144,5.84470892555934,5.114402185010647
RT1-CE4,5.409451790486753,5.364758320558323,5.525761531561885,5.4531261896493435,5.749264621775859,6.358484622944976,6.0950040612757785,6.849494128409038,6.178603560936252,6.4486807340929175
RT1-CE5,6.685036436478984,6.557751179712486,6.234167221195356,6.301589517050923,6.5495823486834155,7.576778204902058,6.826930266433737,7.8486052118106295,7.3791354308348325,7.225546213015214
RT1-CE7,6.206716823748557,6.496619081571149,5.989242800046556,5.938970055703724,6.125147068526791,6.731375427562372,6.54805200813402,6.958681538353375,6.582837123375116,6.374525578262994
RT1-DMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT1-DMB,0.9696799663766252,0.0,0.0,0.0,0.0,2.433785954006028,1.0624224601508903,0.0,1.8602782213069815,0.0
RT1-DOA,0.0,0.0,0.0,0.0,1.2128428320095586,0.0,0.0,0.0,0.0,1.5575187860557833
RT1-DOB,0.0,0.0,0.0,0.0,1.1278929662546942,1.6545865475905408,1.4753005644233697,0.0,1.5066667121816582,0.0
RT1-DA,1.6629946946273069,0.0,0.0,0.0,1.058017456277338,1.2232761715945313,0.0,1.2431969410569472,1.7339693305281227,0.0
RT1-DB1,1.7954072738442184,0.9057304717999172,1.4172828407159397,0.0,1.6320969981819538,0.0,1.6185474049374686,1.4471837430873045,0.0,0.0
RT1-DB2,3.876409839203594,3.2949432039576028,2.930894774642107,2.4055848391822607,2.4223300455893875,2.917551367935491,0.0,3.357083232704257,3.6362602759553586,2.5326824839325917
RT1-HA,0.8675370512499957,0.0,0.0,0.0,0.0,0.0,0.4342550918107161,0.7281481017057017,0.9164315519840419,0.0
RT1-M2,3.346400902805011,3.03475291219977,3.0716964803771165,3.398153207701579,3.3780589022458516,2.755396100570623,2.606732565091322,2.783716975500741,1.588657449800016,2.684214677893865
RT1-M3-1,1.5690179436140788,2.2284667321281413,0.0,1.6441707094869507,0.0,0.0,2.2404779851358056,0.0,1.6393903322685175,1.6500280349213088
RT1-M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT1-M5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT1-M6-1,0.0,0.6608642268891789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT1-M6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.6510971931940618,0.0,0.0,0.0
RT1-N2,5.54993418354106,5.860403474553204,4.994042383707278,4.503061722861698,5.151744531114259,6.515703277300263,6.838904817323899,7.102784908298687,6.301665669468476,6.015493498961918
RT1-N3,4.442386704092116,4.222698701545411,3.8577948206283974,3.8133804817559644,4.310133856827005,5.2397229550768145,5.5480356039978265,5.744060301326269,4.8917396553038826,5.02838656816388
RT1-S2,0.0,0.0,2.5889504264190055,2.9217229083161107,2.1677251939986313,0.0,1.286146626223899,1.8426750319069454,0.0,3.2024498283850447
RT1-S3,7.278725502465936,6.936163661745125,7.205335402128395,7.32704524609766,7.1679580092507695,8.063558548882249,7.989812732854541,8.265153682577845,7.771007042456889,7.955235649095869
RT1-T24-1,4.27059380311716,3.927882378339513,3.6473625159152574,3.417995136702358,3.509127716709533,4.410228574607728,3.3516027304358924,4.743578060029548,4.0899905640282945,3.8002480961794403
RT1-T24-3,2.4556356903440437,1.747726436214994,3.275855744750805,2.688082296919872,3.492969767824693,0.0,1.4696818325514456,2.5534511810036253,1.2431957664323128,2.7537535294113358
RT1-T24-4,6.2796634235821065,6.122007237405524,6.3508655143704384,6.347384858819668,6.523475867092999,6.606213836750829,6.434210522644951,6.902344181744863,6.528367418979456,6.630372041760581
RAB10,5.7511782399285964,5.9960313491400985,6.135692119460965,6.139578434877557,6.236759658396367,6.256703250310686,6.328649265500994,6.591543436692126,5.888149683841027,6.341315048083346
RAB11A,5.785236426014636,5.657358926237696,5.8831767110206785,5.965048043654392,6.0502011738686825,6.560565300459396,6.542164962653416,6.761582203411077,6.253205026499683,6.63589967083545
RAB11B,5.984846170500327,5.757536603808231,6.029995569996065,5.8980932069676015,5.808741786050036,5.991136981438952,6.095585649894947,6.186184412363009,6.194692761496029,6.235556301608625
RAB11FIP1,2.220535648937648,1.8401147180744082,2.2606304677412368,2.302669749082463,2.1435550503006158,2.914154767195071,2.9522426903885393,2.996522971387182,2.9419541357498975,3.1026422201748596
RAB11FIP2,2.7026417553698017,3.1379832482561096,2.7331368514196193,3.284861179076037,3.4036958165195443,3.637803019544243,3.87997025154438,3.966980405981847,2.8466649428527564,3.7454964063706444
RAB11FIP3,4.152105131099706,4.102111505036081,3.8656839855860303,4.1047657033462785,4.355616006213861,4.678788627837598,4.918920461273147,4.931535187292391,4.617336228126658,4.91798346683514
RAB11FIP4,3.4041162781778156,3.9345873152862625,3.7868575157357687,3.78518633144714,4.269184553421347,4.292332011366364,5.021411604648247,4.938150403756697,4.593341268453423,4.514431421968379
RAB11FIP5,3.1208107997730066,3.351462921966431,3.749428220610023,3.5180739824755483,3.7028976662539543,4.116929779554839,4.405689264671476,4.544287298651417,4.089003839259378,4.352284076257749
RAB12,2.7604773594302685,3.284716882501335,4.012144314442887,4.3796929292683355,4.248246764636182,4.510727484994031,4.411759696654985,4.915115304627254,3.947601689066289,4.183094433299071
RAB13,4.121615602237803,4.210707922251654,4.194306582538409,4.217778523359084,4.505365475939804,4.766866228937373,4.761723296352764,4.933812947891211,4.780549351993294,4.822966984310662
RAB14,5.331417144557818,5.689376161418673,5.9287161723404616,6.253386227524257,6.106070592665192,6.048178524584773,6.325348500002035,6.563089561259842,5.619907302856487,6.355880486803473
RAB15,0.0,0.0,0.0,0.0,0.0,0.36989058464367996,0.389286118773196,0.0,0.0,0.0
RAB17,5.409339992543303,5.5126934418614315,5.554564155075201,5.565056155080262,5.737438742480349,6.3489177601151985,6.462141107917613,6.456571359401758,6.091088259551439,6.343897903533831
RAB18,5.479308347552265,6.15536517926428,6.264271722752471,6.422703297957092,6.438306973057498,6.48773514261401,6.564575069775296,6.867585557050007,5.498260455289983,6.657567716639014
RAB19,1.3659897854515688,1.432416143989446,0.815856379013095,1.9164211539536606,1.7147410512965646,2.8894617813064025,3.1294432240373626,3.1429127345057633,2.659548789339846,2.9397976244021016
RAB1A,1.0276702077335675,2.794818037205551,2.4653348323446727,3.3973021294495074,3.3631483667030793,3.348946026556824,1.6685992416413042,3.291393692370986,1.9545042147346736,3.254215722966458
RAB20,4.210664082579025,4.0342229080878615,3.8962132953459614,4.217396736375722,4.326978115049175,4.969784894482135,5.124160176557166,4.871464509301099,4.504408242528754,5.0076197796741075
RAB21,4.758058733368404,4.8933119549731785,4.9786933605801185,5.116599924233637,5.322638471761805,5.548140419897137,5.756229207981067,5.864963270405123,5.161029975451944,5.664174554036104
RAB22A,4.098951344372683,4.073727833744977,4.194410845599848,4.110987518180976,4.548099858974075,4.794377875746407,4.873569012486657,5.070622909427805,4.708994585302265,4.9311082330020675
RAB23,1.5542167084862213,2.2135379346153963,2.0161305667520093,2.466673194149703,2.245905264087207,2.6566833404424752,2.6472850957507053,3.1753396724011367,2.3557854344965405,2.9094370034683066
RAB25,1.6329445353485406,1.9499180238363645,2.1301816444071666,0.9225481899856758,1.7358250623967189,1.7372394473517643,0.0,2.013907125171034,1.7078552016281483,0.0
RAB26,0.0,0.0,0.0,0.0,1.022474574005646,0.0,0.0,0.0,0.0,0.0
RAB27A,3.252021837978713,3.1335365514816917,3.6598020530933515,3.7571846314683426,3.36438311889465,3.1497143655965996,3.412986961413961,3.6060804558322284,2.7307353748698695,3.8020405636560346
RAB27B,0.0,0.0,0.0,0.7183464644182804,0.0,0.0,0.0,0.0,0.0,0.0
RAB28,4.275010418441257,4.334571600565135,4.515791556081247,4.477818667075428,4.458736576030983,4.865900262788743,4.734187504945991,4.951850439716658,4.384890639648725,4.904019124712819
RAB29,4.657970979810425,4.798615365162242,4.511578819277237,4.546795375769614,5.0415828661638065,5.353576469925267,5.478111073459307,5.505374511108725,5.08616236280719,5.223628079902848
RAB2A,6.7663955185177995,6.940513593449825,7.076714220517847,7.072368515968996,7.210247819013786,7.329534221274525,7.420144277138945,7.6539485562770455,7.074989683419142,7.370910598284202
RAB2B,3.199134292182977,4.028715434233873,3.5176773845502853,3.7407068113072386,3.9739295202375313,3.8111017867002914,3.6956787198757524,4.249154127852612,3.786970838646378,4.15703898754966
RAB30,3.4756813735659544,3.562033334869922,3.3689980725863715,3.3778868192537805,4.023960218636901,4.42793362900261,4.942002751565449,4.643516857788916,4.04754764734858,4.5609059496113415
RAB31,2.9057258935705605,3.225300229072509,3.193420881630717,3.0180972264556085,3.2269376212850207,3.5160295753251343,3.3086780572532066,3.805950170216414,3.5346947420699726,3.9699049905201194
RAB32,3.6254332968951495,3.6679025069616906,4.12307487574424,3.9010834257549876,4.1309162575634,4.835641444795544,5.014795358885225,5.103302792955734,4.204917493469705,5.065521793140941
RAB33A,0.0,0.0,0.0,0.7452400213371142,0.0,0.7521558720412274,1.7427580728931036,1.4985519300308583,0.0,0.7630122012979494
RAB33B,4.167215404807949,4.783546603291644,4.530315878928918,4.830498593798565,4.777416679108909,4.849464360968033,4.897047051131875,5.335378006387723,4.591056008980309,5.099648213834257
RAB34,4.225080692389132,4.040256888153204,4.210063712024143,3.9368405677943348,4.0292200946898955,4.314002349100495,4.449529051315087,4.7062152666598145,4.547902609201223,4.753529144980653
RAB35,4.624283100259633,4.598652610019099,4.663615956959355,4.658534818560713,4.736535005021915,5.009045117992999,5.104495688537992,5.348858363772445,5.048438542285795,5.380549493131799
RAB36,0.0,0.0,0.7699694752549442,0.0,0.0,0.7929040852737176,0.0,0.0,0.0,0.0
RAB37,0.0,0.8200456879619078,0.0,1.259953317045762,0.0,0.8260266144557556,0.0,0.0,1.2529311256873263,1.292430937734409
RAB38,5.522635682046329,5.4205305641004236,5.6842364138392565,5.63714845589761,5.7324783806313055,5.847640671692942,5.95624258977398,6.013754631577401,5.604020228716035,5.983155369901177
RAB39A,0.5957194228091208,0.9026485847679803,0.6251586779077852,0.6381033572217804,0.6330371490487282,1.2134971371440224,0.6552956560032328,1.3813451567750261,0.7727167784564679,0.8962233507425935
RAB3A,3.036244226291016,3.0675131968546725,2.58596541461784,3.1181785196266065,3.4450843247890255,3.142802181418139,3.419140108909793,3.4408829443576323,3.524531418564171,3.4290820991861044
RAB3B,0.0,0.0,1.8569130776359293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3D,2.8306977714395534,3.010997705654655,3.2974294873822205,3.146896028711592,3.04745465815772,3.729407219090327,3.655683643268621,3.724288236591287,3.5072167170979895,3.8066154852272014
RAB3GAP1,4.116857565394833,4.191162809308273,4.260205409556679,4.062332879611093,4.5378614449080255,4.333198595414756,4.486006163246333,4.858964330841027,4.191777299393734,4.504300580444739
RAB3GAP2,3.2907216364423686,3.6162478102873457,3.58935380522083,3.5515385084287874,3.7922454230319613,4.171375401552632,4.3432509881129455,4.562026486621357,4.046059547235784,4.3926413725458096
RAB3IL1,3.1041761072221528,3.51402206406101,3.9085737538812215,3.1474162664474745,3.579819911624491,3.8157199746540793,3.5411861037972434,3.7622072228164325,3.3436065131978343,3.359123528945721
RAB3IP,4.7676578100475195,4.820187508074612,4.789857588868732,4.774798490656257,4.891205356034729,4.935877136781283,5.229888217523157,5.503707085676955,4.879653710690668,5.213545557806808
RAB40B,3.1930751728451057,3.852784832202566,3.609387891139183,3.674894804245825,3.620925568394024,2.799797239327784,3.6027781522778346,3.9468325255179377,2.824771059714229,3.925365804766156
RAB40C,3.5499570595180803,3.8141741686913666,3.8217968320687588,3.892343552621816,4.098192333264422,3.89134206716783,4.1780178211986,4.583492806935291,3.9792510153485665,4.23354315845675
RAB42,0.0,2.4159432874451943,1.4572266825848126,1.4750463696398568,2.447451326877866,3.083581579938294,2.44611833310862,3.119433505977466,2.6792157873664766,2.733195906451782
RAB43,5.263341003614353,5.434422414348174,5.582328265942085,5.349316750987948,5.94625610255363,6.152162303079813,6.2958769773933145,6.3916420940225,5.96038671128751,6.299543465741852
RAB44,0.750472216151608,0.0,0.0,0.0,0.0,0.48894261839115505,0.5117841796499606,0.0,0.4764490539605507,0.0
RAB4A,4.763035121137508,4.712094397890096,4.808740371702426,4.520354777307151,4.794983291762295,5.312497388254376,5.384707676049586,5.481267046011096,5.119722666310353,5.057795930018223
RAB4B,4.623452390700952,4.649586773128828,4.560294397317286,4.5677364178102,4.990054354289261,4.892150356193492,5.328056557845206,5.205159022804935,4.900179478233163,4.936619067434632
RAB5A,4.051193575483237,4.568099249642507,4.809294121516741,5.115337027439621,4.954556454730596,5.174517984903119,5.3385568784288795,5.883808071440877,4.160257410254868,5.408539465243168
RAB5B,6.046303916746586,6.164665414912105,6.243240193934233,6.2590062158612705,6.457966121796965,6.555887706205445,6.867789087918991,6.883219356922553,6.56401298940573,6.821777650168124
RAB5C,6.597595856795581,6.486967403799981,6.678383479402882,6.479887682975471,6.644975638467008,6.950248721707262,7.06888670075691,7.1747335162143955,6.973368820830508,7.003303287845407
RAB5IF,7.661055493383821,7.379404276987657,7.46845385257637,7.283804639946615,7.4444891771781645,7.674204472602883,7.7159449842840475,7.813196789552571,7.6879051288541405,7.8935590308039325
RAB6A,4.662227561736021,4.9703235648036195,4.987567352227524,5.238678800760945,5.180289949522068,5.576857336928146,5.65562337973286,5.954260398993256,5.067879982689469,5.70063575648426
RAB6B,0.12490625389199657,0.0,0.0,0.0,0.6408629214099878,0.0,0.0,0.0,0.0,0.0
RAB7A,6.673696224699976,6.720481801487854,6.949208495441633,7.0956968493450345,6.947025700963808,7.169228448723447,7.281672931946466,7.208241534590988,6.959719988613975,7.190309608615184
RAB7B,0.3754929804414674,1.2491861305504328,1.0870173917632506,1.3873683985474237,0.40935434141092214,3.1255339591383726,3.130186562228246,3.07988764030126,2.7565501985527163,3.090216215103723
RAB8A,5.458859375071209,5.381861402753183,5.482080763436628,5.309777517889434,5.612492466306668,5.508298325343716,5.820355821103483,5.9331058881629914,5.549712647308128,5.839800004541804
RAB8B,3.2812523379415404,3.8851200924812055,4.005919362191876,4.304652501343538,4.229153261391755,4.680386888086714,4.714952092723049,5.049730750757969,4.073222624734481,4.796995499148112
RAB9A,5.5334733338328,5.813219482266529,5.98109890252245,5.81298363319659,6.065641182541895,6.396058988640482,6.254301692140137,6.523968862550501,5.785991822444596,6.021191754237072
RAB9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABAC1,7.507314892452366,7.051697163896977,7.20228644501135,7.0103291205726865,7.192879974223112,7.713577232625037,7.779419882791231,7.755856275418316,7.760766889798432,7.848392823126926
RABEP1,3.819234591043682,4.585111469606948,4.318793976321935,4.820850979380778,4.80946692333114,4.99402379516563,5.268632206286672,5.747978064051798,4.265503574807208,5.412169101233455
RABEP2,4.127099639422301,4.099550977679058,4.153419706594396,4.32226229640983,4.543153844065766,4.653628214989916,4.737559849052832,5.032813274320912,4.643458471856902,4.9596856825827205
RABEPK,4.206372217994042,3.978470529529408,3.7967048499719933,3.927060924889825,3.9342383048981957,4.000271193825855,4.344660596477364,4.205463179600973,3.8987455491306844,4.233717918928336
RABGAP1,3.988402917074005,4.233881000057529,4.159970603562292,4.39037976910574,4.476732299814992,4.807227632881823,4.8659910427148105,5.0883065052564715,4.365131448824145,4.853899621133933
RABGAP1L,0.0,0.0,0.0,0.0,0.912265439005614,0.0,0.7629305428505628,0.0,0.0,0.0
RABGEF1,3.206596665035289,3.421474017269375,3.709810613348598,3.7317273144423506,4.096253123869421,4.0478730855864065,4.30527760911452,4.455953571057246,3.9727150605895445,4.383858706897619
RABGGTA,5.044780856500311,4.901818155635251,4.718107651507246,4.748509484128551,4.974107798811749,4.981587251994833,5.152061088329629,5.26348512755245,5.123292570977486,5.100575179557761
RABGGTB,5.461642866654335,5.781504683133229,5.6803059230873725,5.748586359281233,6.188966835692136,5.744176332099125,6.141643896090333,6.254919345310482,5.53479701252038,6.1686056187486855
RABIF,3.1628230962288457,3.515603396796791,3.371930777993636,3.4914199722642345,4.0193113188519956,3.6242713341655137,3.889642143833029,4.026208601998423,3.8027044152317746,3.536077656066234
RABL2,2.9438503933443005,3.4128643985801412,2.941808691665998,3.3384070926053955,3.742111155055428,3.8963759569889165,3.6296671325181977,3.6874741637737185,3.2359957695747297,3.9101045318839827
RABL3,3.490128805750852,4.432521137787023,4.262037405441829,4.542323713712932,4.647234226933269,4.569189766202897,4.810967980637685,5.007399941295273,4.472847987019955,4.831812777390853
RABL6,4.309409452047711,4.538272021597163,4.389798779945219,4.42294548698983,4.557833710097573,4.730490727341711,4.730537820327032,4.935377327223521,4.650510404370262,5.01506258747808
RAC1,6.097766623644787,5.929870555870713,6.1115144755634025,6.061157959960325,6.13440379910482,6.436341775597322,6.714729934085181,6.650534723136919,6.486860968008168,6.581995252729086
RAC2,5.340088534761841,4.720918790443834,5.209761816822309,4.802854276668132,5.218433493375633,5.311062729629977,5.390270651259863,5.415921326352306,5.436036599415236,5.429468467801888
RAC3,1.4766430269713176,0.0,0.0,0.0,2.1622038663088516,1.5805250503930892,2.173438495636855,2.1997147497826517,0.0,0.0
RACGAP1,1.2116935692506592,1.490499692188778,1.5673152415364535,1.8188289146889898,2.8933762690961884,1.7564637954695916,1.3278249506800843,1.5203554692300516,1.1385418812526051,2.4865158282419064
RACK1,0.6634900027136388,1.4907665435938413,0.0,0.6977816179646089,0.6945726318751306,0.0,1.9686734191280586,2.2495245974483673,1.1731844807035143,1.4842060237600219
RAD1,2.5912089391361337,3.463574170363615,2.9112000855866738,3.5373563265863313,3.601337246988491,3.6939322668262218,4.135450188255364,3.979208343228594,3.2800391376102276,4.076426104639408
RAD17,3.21923644030926,3.35921918420717,3.137198740889317,3.721163764122132,3.9288860034074258,3.81866505843557,3.8674625676739076,4.418595806013432,3.237794098444453,4.208958197173962
RAD18,1.083112129167513,1.296735569680458,0.4224946816955662,1.4415400288270295,2.073145755974511,2.0788597056898075,2.1083451478743744,1.772401335254611,1.7457145314624056,1.7552670091378173
